,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
0,65c613df2ce7cc3ec077347e,COFORGE,EQ,N,6642.0,6471.0,6641.95,6500.75,6497.0,6608.35,182879,1192868946.35,6789.0,3564.75,26980,INE591G01017,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:31.039Z,2024-02-09T12:00:31.039Z,0,,6522.72,09-Feb-2024,,
1,65ca085e3d2c61c7ee71c5c3,COFORGE,EQ,N,6733.7,6501.5,6549.9,6666.2,6683.9,6500.75,881053,5861775517.35,6789.0,3564.75,110169,INE591G01017,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:30.606Z,2024-02-12T12:00:30.606Z,0,,6653.15,12-Feb-2024,,
2,65cb59dcc77ecab986d05b92,COFORGE,EQ,N,6753.8,6582.0,6692.9,6661.9,6666.0,6666.2,356627,2371029405.8,6789.0,3564.75,40761,INE591G01017,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:28.895Z,2024-02-13T12:00:28.895Z,0,,6648.49,13-Feb-2024,,
3,65ccab7fb3b7cee94bb0679b,COFORGE,EQ,N,6614.1,6395.0,6550.0,6472.15,6509.0,6661.9,335871,2174810730.0,6789.0,3564.75,40984,INE591G01017,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.663Z,2024-02-14T12:01:03.663Z,0,,6475.14,14-Feb-2024,,
4,65cdfd000b93c6793ba3ebf1,COFORGE,EQ,N,6664.0,6511.1,6590.0,6644.8,6661.6,6472.15,171082,1127486616.85,6789.0,3564.75,19794,INE591G01017,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.129Z,2024-02-15T12:01:04.129Z,0,,6590.33,15-Feb-2024,,
5,65cf4e7f61aab0774d35b319,COFORGE,EQ,N,6690.0,6525.9,6679.95,6665.4,6673.0,6644.8,319668,2107519744.35,6789.0,3564.75,35682,INE591G01017,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.597Z,2024-02-16T12:01:03.597Z,0,,6592.84,16-Feb-2024,,
6,65d39094c64559bd8f4102cd,COFORGE,EQ,N,6847.45,6572.0,6700.0,6754.9,6743.1,6665.4,370439,2498609306.55,6847.45,3564.75,45678,INE591G01017,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:04.032Z,2024-02-19T17:32:04.032Z,0,,6745.0,19-Feb-2024,,
7,65d4945e64fbe6f723b14f2a,COFORGE,EQ,N,6805.0,6583.35,6754.65,6653.45,6677.65,6754.9,285213,1901016806.15,6847.45,3564.75,31798,INE591G01017,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:30.560Z,2024-02-20T12:00:30.560Z,0,,6665.25,20-Feb-2024,,
8,65d5e600f1fbe8e7f6d9d1b7,COFORGE,EQ,N,6704.9,6500.0,6700.0,6546.0,6535.0,6653.45,303362,1992824708.1,6847.45,3564.75,40903,INE591G01017,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.159Z,2024-02-21T12:01:04.159Z,0,,6569.13,21-Feb-2024,,
9,65d7377f42995682861e48ae,COFORGE,EQ,N,6677.05,6532.3,6585.0,6617.7,6629.95,6546.0,198579,1311412960.2,6847.45,3564.75,26833,INE591G01017,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:03.928Z,2024-02-22T12:01:03.928Z,0,,6603.99,22-Feb-2024,,
10,65da41652fa2c80c60111620,COFORGE,EQ,N,6722.95,6590.15,6675.0,6606.0,6599.0,6617.7,196052,1306337960.55,6847.45,3564.75,28172,INE591G01017,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-24T19:20:05.102Z,2024-02-24T19:20:05.102Z,0,,6663.22,23-Feb-2024,,
11,65dc7d5d18353a15cfb0af64,COFORGE,EQ,N,6679.75,6484.35,6599.0,6593.4,6577.1,6606.0,755379,4964791836.75,6847.45,3564.75,91565,INE591G01017,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:00:29.766Z,2024-02-26T12:00:29.766Z,0,,6572.58,26-Feb-2024,,
12,65ddcedfdc3d5b40c3c1fd00,COFORGE,EQ,N,6648.6,6525.0,6585.0,6561.55,6569.0,6593.4,112860,741846515.45,6847.45,3564.75,16594,INE591G01017,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:00:31.350Z,2024-02-27T12:00:31.350Z,0,,6573.16,27-Feb-2024,,
13,65df20803ab4615b7638811f,COFORGE,EQ,N,6591.0,6420.25,6569.0,6464.65,6431.1,6561.55,192687,1254731839.6,6847.45,3564.75,27226,INE591G01017,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:04.453Z,2024-02-28T12:01:04.453Z,0,,6511.76,28-Feb-2024,,
14,65e0720079a06978a17fc9df,COFORGE,EQ,N,6580.0,6390.0,6470.0,6554.05,6532.55,6464.65,202478,1318714284.15,6847.45,3564.75,21020,INE591G01017,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:04.179Z,2024-02-29T12:01:04.179Z,0,,6512.88,29-Feb-2024,,
15,65e1c381c9980b75461238de,COFORGE,EQ,N,6624.85,6455.0,6586.75,6504.7,6521.5,6554.05,475667,3100116276.8,6847.45,3564.75,54610,INE591G01017,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:05.291Z,2024-03-01T12:01:05.291Z,0,,6517.41,01-Mar-2024,,
16,6592a980d65750cefa0ecedd,COFORGE,EQ,N,6289.95,6181.0,6289.95,6192.55,6190.05,6274.4,183642,1144254768.45,6530.0,3564.75,25877,INE591G01017,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:04.190Z,2024-01-01T12:01:04.190Z,0,,6230.9,01-Jan-2024,,
17,6593faff477df5351421c731,COFORGE,EQ,N,6217.4,6001.0,6210.0,6038.3,6040.0,6192.55,315763,1909307246.45,6530.0,3564.75,32717,INE591G01017,2024-01-02,2024-01-01T18:30:00.000Z,2024-01-02T12:01:03.787Z,2024-01-02T12:01:03.787Z,0,,6046.65,02-Jan-2024,,
18,65954c805fafc6a4b205f1f3,COFORGE,EQ,N,6050.0,5841.55,6049.4,5928.2,5923.15,6038.3,400286,2370692616.0,6530.0,3564.75,55763,INE591G01017,2024-01-03,2024-01-02T18:30:00.000Z,2024-01-03T12:01:04.797Z,2024-01-03T12:01:04.797Z,0,,5922.5,03-Jan-2024,,
19,65969e0005e0b9eee7e867d0,COFORGE,EQ,N,6037.0,5911.6,5945.0,5954.05,5967.8,5928.2,210040,1251538047.0,6530.0,3564.75,28611,INE591G01017,2024-01-04,2024-01-03T18:30:00.000Z,2024-01-04T12:01:04.292Z,2024-01-04T12:01:04.292Z,0,,5958.57,04-Jan-2024,,
20,6597ef7fc10efb305b159286,COFORGE,EQ,N,6148.85,5954.1,5954.1,6076.35,6080.0,5954.05,498803,3032011526.95,6530.0,3564.75,42236,INE591G01017,2024-01-05,2024-01-04T18:30:00.000Z,2024-01-05T12:01:03.796Z,2024-01-05T12:01:03.796Z,0,,6078.58,05-Jan-2024,,
21,659be400ea621d7958ff3362,COFORGE,EQ,N,6135.0,6009.0,6134.95,6060.5,6055.0,6076.35,331217,2008066705.95,6530.0,3564.75,34007,INE591G01017,2024-01-08,2024-01-07T18:30:00.000Z,2024-01-08T12:01:04.661Z,2024-01-08T12:01:04.661Z,0,,6062.69,08-Jan-2024,,
22,659d357f84db3a7aed27db8f,COFORGE,EQ,N,6274.6,6052.8,6190.0,6067.85,6069.65,6060.5,423485,2608873454.85,6530.0,3564.75,49194,INE591G01017,2024-01-09,2024-01-08T18:30:00.000Z,2024-01-09T12:01:03.866Z,2024-01-09T12:01:03.866Z,0,,6160.49,09-Jan-2024,,
23,659e86ffb7e812fb4027f601,COFORGE,EQ,N,6173.45,6039.05,6087.7,6152.25,6151.0,6067.85,208245,1271972065.05,6530.0,3564.75,23270,INE591G01017,2024-01-10,2024-01-09T18:30:00.000Z,2024-01-10T12:01:03.385Z,2024-01-10T12:01:03.385Z,0,,6108.06,10-Jan-2024,,
24,659fd880b9681b704da727a9,COFORGE,EQ,N,6340.0,6223.45,6260.0,6238.1,6248.0,6152.25,431230,2703926705.6,6530.0,3564.75,47879,INE591G01017,2024-01-11,2024-01-10T18:30:00.000Z,2024-01-11T12:01:04.206Z,2024-01-11T12:01:04.206Z,0,,6270.27,11-Jan-2024,,
25,65a129ffae79d4199d80d2af,COFORGE,EQ,N,6615.0,6338.0,6350.0,6592.7,6594.3,6238.1,1252771,8201105206.55,6615.0,3564.75,112507,INE591G01017,2024-01-12,2024-01-11T18:30:00.000Z,2024-01-12T12:01:03.603Z,2024-01-12T12:01:03.603Z,0,,6546.37,12-Jan-2024,,
26,65a5233039449708844566f0,COFORGE,EQ,N,6789.0,6582.7,6699.9,6614.05,6608.0,6592.7,731362,4876732976.15,6789.0,3564.75,84160,INE591G01017,2024-01-15,2024-01-14T18:30:00.000Z,2024-01-15T12:21:04.896Z,2024-01-15T12:21:04.896Z,0,,6668.02,15-Jan-2024,,
27,65a66fff0dc89412fb13d6e6,COFORGE,EQ,N,6660.0,6511.95,6660.0,6597.0,6599.0,6614.05,263369,1733748102.55,6789.0,3564.75,33995,INE591G01017,2024-01-16,2024-01-15T18:30:00.000Z,2024-01-16T12:01:03.826Z,2024-01-16T12:01:03.826Z,0,,6582.96,16-Jan-2024,,
28,65a7c1803b001ae2ee2bbd63,COFORGE,EQ,N,6662.0,6482.0,6495.1,6626.95,6626.0,6597.0,299390,1983009344.25,6789.0,3564.75,45921,INE591G01017,2024-01-17,2024-01-16T18:30:00.000Z,2024-01-17T12:01:04.481Z,2024-01-17T12:01:04.481Z,0,,6623.5,17-Jan-2024,,
29,65a91300c00916544b66d1ec,COFORGE,EQ,N,6602.45,6263.05,6595.45,6486.6,6495.0,6626.95,541380,3474370245.3,6789.0,3564.75,62831,INE591G01017,2024-01-18,2024-01-17T18:30:00.000Z,2024-01-18T12:01:04.348Z,2024-01-18T12:01:04.348Z,0,,6417.62,18-Jan-2024,,
30,65aa64bbbe73653a7dde1987,COFORGE,EQ,N,6548.9,6372.0,6529.9,6415.35,6401.0,6486.6,400947,2576143857.9,6789.0,3564.75,39135,INE591G01017,2024-01-19,2024-01-18T18:30:00.000Z,2024-01-19T12:02:03.385Z,2024-01-19T12:02:03.385Z,0,,6425.15,19-Jan-2024,,
31,65abbaaf54ac362a3a379502,COFORGE,EQ,N,6513.95,6264.2,6474.95,6283.4,6300.0,6415.35,191502,1214187094.5,6789.0,3564.75,19864,INE591G01017,2024-01-20,2024-01-19T18:30:00.000Z,2024-01-20T12:21:03.624Z,2024-01-20T12:21:03.624Z,0,,6340.34,20-Jan-2024,,
32,65afaa7f4c36d9af342c4a62,COFORGE,EQ,N,6417.4,6167.2,6398.0,6201.6,6223.0,6283.4,689002,4323131275.65,6789.0,3564.75,91422,INE591G01017,2024-01-23,2024-01-22T18:30:00.000Z,2024-01-23T12:01:03.629Z,2024-01-23T12:01:03.629Z,0,,6274.48,23-Jan-2024,,
33,65b0fc00fd857037aa42019b,COFORGE,EQ,N,6422.9,6161.0,6223.0,6369.2,6410.0,6201.6,345532,2163786865.5,6789.0,3564.75,48478,INE591G01017,2024-01-24,2024-01-23T18:30:00.000Z,2024-01-24T12:01:04.307Z,2024-01-24T12:01:04.307Z,0,,6262.19,24-Jan-2024,,
34,65b24d7f44a9da0c3c0d6d39,COFORGE,EQ,N,6440.0,6185.05,6440.0,6205.05,6198.0,6369.2,392096,2449201861.85,6789.0,3564.75,44468,INE591G01017,2024-01-25,2024-01-24T18:30:00.000Z,2024-01-25T12:01:03.301Z,2024-01-25T12:01:03.301Z,0,,6246.43,25-Jan-2024,,
35,65b79380973fc28b34e1ff3a,COFORGE,EQ,N,6324.0,6200.25,6222.2,6254.75,6250.0,6205.05,423776,2653418007.25,6789.0,3564.75,57253,INE591G01017,2024-01-29,2024-01-28T18:30:00.000Z,2024-01-29T12:01:04.356Z,2024-01-29T12:01:04.356Z,0,,6261.37,29-Jan-2024,,
36,65b8e4ff11b384b5b95b0b72,COFORGE,EQ,N,6423.2,6229.5,6300.0,6244.8,6250.0,6254.75,546835,3447372907.45,6789.0,3564.75,48683,INE591G01017,2024-01-30,2024-01-29T18:30:00.000Z,2024-01-30T12:01:03.818Z,2024-01-30T12:01:03.818Z,0,,6304.23,30-Jan-2024,,
37,65ba367f77ad05184c68ed85,COFORGE,EQ,N,6330.0,6238.05,6253.95,6250.1,6250.0,6244.8,337292,2114635108.95,6789.0,3564.75,61606,INE591G01017,2024-01-31,2024-01-30T18:30:00.000Z,2024-01-31T12:01:03.693Z,2024-01-31T12:01:03.693Z,0,,6269.45,31-Jan-2024,,
38,65bb88000cfb80e0be80960c,COFORGE,EQ,N,6282.05,6102.65,6250.1,6169.75,6155.4,6250.1,290416,1795220738.3,6789.0,3564.75,50662,INE591G01017,2024-02-01,2024-01-31T18:30:00.000Z,2024-02-01T12:01:04.379Z,2024-02-01T12:01:04.379Z,0,,6181.55,01-Feb-2024,,
39,65bcd9822c9fdc9586dc5a2a,COFORGE,EQ,N,6469.0,6227.65,6245.0,6425.35,6454.2,6169.75,518712,3305415865.1,6789.0,3564.75,52415,INE591G01017,2024-02-02,2024-02-01T18:30:00.000Z,2024-02-02T12:01:06.325Z,2024-02-02T12:01:06.325Z,0,,6372.35,02-Feb-2024,,
40,65c0ce004238a31bd0d85d43,COFORGE,EQ,N,6479.95,6350.0,6479.95,6366.3,6377.4,6425.35,430785,2755647909.2,6789.0,3564.75,60188,INE591G01017,2024-02-05,2024-02-04T18:30:00.000Z,2024-02-05T12:01:04.840Z,2024-02-05T12:01:04.840Z,0,,6396.81,05-Feb-2024,"[{'symbol': 'COFORGE', 'series': 'EQ', 'ind': '-', 'faceVal': '10', 'subject': 'Interim Dividend - Rs 19 Per Share', 'exDate': '05-Feb-2024', 'recDate': '05-Feb-2024', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Coforge Limited', 'isin': 'INE591G01017', 'ndEndDate': '-', 'caBroadcastDate': None}]",
41,65c21f809de3721407c0bb90,COFORGE,EQ,N,6571.0,6373.0,6421.0,6560.8,6549.0,6366.3,434992,2836647659.75,6789.0,3564.75,43862,INE591G01017,2024-02-06,2024-02-05T18:30:00.000Z,2024-02-06T12:01:04.476Z,2024-02-06T12:01:04.476Z,0,,6521.15,06-Feb-2024,,
42,65c370ff06bf92bcaaeaaf61,COFORGE,EQ,N,6645.0,6512.0,6645.0,6583.5,6560.9,6560.8,237786,1560455958.15,6789.0,3564.75,22601,INE591G01017,2024-02-07,2024-02-06T18:30:00.000Z,2024-02-07T12:01:03.991Z,2024-02-07T12:01:03.991Z,0,,6562.44,07-Feb-2024,,
43,65c4c28057e8417d003e2c28,COFORGE,EQ,N,6666.0,6568.8,6629.95,6608.35,6603.3,6583.5,163963,1085141385.45,6789.0,3564.75,19894,INE591G01017,2024-02-08,2024-02-07T18:30:00.000Z,2024-02-08T12:01:04.179Z,2024-02-08T12:01:04.179Z,0,,6618.21,08-Feb-2024,,
44,65c61400b16d2a11203bd1ce,COFORGE,EQ,N,6642.0,6471.0,6641.95,6500.75,6497.0,6608.35,182879,1192868946.35,6789.0,3564.75,26980,INE591G01017,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:04.210Z,2024-02-09T12:01:04.210Z,0,,6522.72,09-Feb-2024,,
45,655c9c003e05bb7dba49ecd9,COFORGE,EQ,N,5789.6,5612.4,5730.0,5625.4,5628.0,5708.45,236253,1340979607.8,5846.25,3564.75,36211,INE591G01017,2023-11-21,2023-11-20T18:30:00.000Z,2023-11-21T12:01:04.453Z,2023-11-21T12:01:04.453Z,0,,5676.03,21-Nov-2023,,
46,655ded7f1585b31c379daf3d,COFORGE,EQ,N,5665.1,5583.0,5648.9,5634.45,5626.1,5625.4,196944,1107799544.75,5846.25,3564.75,27927,INE591G01017,2023-11-22,2023-11-21T18:30:00.000Z,2023-11-22T12:01:03.659Z,2023-11-22T12:01:03.659Z,0,,5624.95,22-Nov-2023,,
