,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
0,65c61400b16d2a11203bd125,INDUSTOWER,EQ,N,229.05,217.95,228.9,226.15,225.65,227.6,19574909,4390600472.3,236.0,135.8,142764,INE121J01017,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:04.086Z,2024-02-09T12:01:04.086Z,0,,224.3,09-Feb-2024,,
1,65ca087f1de075c7ebe81661,INDUSTOWER,EQ,N,226.4,210.35,226.4,213.55,214.0,226.15,12889298,2808193530.9,236.0,135.8,104233,INE121J01017,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:03.957Z,2024-02-12T12:01:03.957Z,0,,217.87,12-Feb-2024,,
2,65cb59ff3328eca8adc58aa1,INDUSTOWER,EQ,N,214.5,206.35,213.5,209.4,209.45,213.55,16041187,3392842437.5,236.0,135.8,114359,INE121J01017,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:03.699Z,2024-02-13T12:01:03.699Z,0,,211.51,13-Feb-2024,,
3,65ccab7f114f0fc8e2192533,INDUSTOWER,EQ,N,218.7,207.0,207.65,215.95,215.5,209.4,12948046,2793841704.5,236.0,135.8,135194,INE121J01017,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.665Z,2024-02-14T12:01:03.665Z,0,,215.77,14-Feb-2024,,
4,65cdfd00a24787a92a80e465,INDUSTOWER,EQ,N,223.65,216.55,217.95,221.25,220.95,215.95,17812731,3936348079.65,236.0,135.8,142425,INE121J01017,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.026Z,2024-02-15T12:01:04.026Z,0,,220.99,15-Feb-2024,,
5,65cf4e7f2c2e3f1498b00cbf,INDUSTOWER,EQ,N,224.8,218.95,221.85,220.55,219.6,221.25,7867687,1747699901.25,236.0,135.8,69778,INE121J01017,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.167Z,2024-02-16T12:01:03.167Z,0,,222.14,16-Feb-2024,,
6,65d3a6e12affe4de647d7eb5,INDUSTOWER,EQ,N,228.0,220.6,222.05,223.2,223.75,220.55,14359432,3235581055.25,236.0,135.8,103811,INE121J01017,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:13.469Z,2024-02-19T19:07:13.469Z,0,,225.33,19-Feb-2024,,
7,65d4947fd2da93536de53527,INDUSTOWER,EQ,N,225.0,219.4,223.25,221.4,221.4,223.2,10004050,2222197245.05,236.0,135.8,78858,INE121J01017,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:03.737Z,2024-02-20T12:01:03.737Z,0,,222.13,20-Feb-2024,,
8,65d5e600ab8622318b86e268,INDUSTOWER,EQ,N,225.85,216.9,223.0,218.85,218.5,221.4,11554309,2573823498.65,236.0,135.8,75112,INE121J01017,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.100Z,2024-02-21T12:01:04.100Z,0,,222.76,21-Feb-2024,,
9,65d7378026ea36bd13097c7d,INDUSTOWER,EQ,N,226.1,217.5,220.5,225.15,226.1,218.85,11796419,2622330164.2,236.0,135.8,87768,INE121J01017,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.691Z,2024-02-22T12:01:04.691Z,0,,222.3,22-Feb-2024,,
10,65d888ff36a4e86c36fe6c6a,INDUSTOWER,EQ,N,245.5,231.1,231.65,241.15,240.5,225.15,77810544,18567920117.75,245.5,135.8,350897,INE121J01017,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-23T12:01:03.679Z,2024-02-23T12:01:03.679Z,0,,238.63,23-Feb-2024,,
11,65dc7d7f5707e970d05aa155,INDUSTOWER,EQ,N,252.9,243.3,245.0,246.35,246.2,241.15,47416676,11782893439.1,252.9,135.8,297235,INE121J01017,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:01:03.663Z,2024-02-26T12:01:03.663Z,0,,248.5,26-Feb-2024,,
12,65ddceff3610846fc2bdf525,INDUSTOWER,EQ,N,250.4,239.1,247.0,240.25,240.9,246.35,19963258,4857371235.2,252.9,135.8,109145,INE121J01017,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:01:03.941Z,2024-02-27T12:01:03.941Z,0,,243.32,27-Feb-2024,,
13,65df207fb16cbb57800eec45,INDUSTOWER,EQ,N,250.4,234.5,240.5,244.65,242.85,240.25,54016111,13162047595.2,252.9,135.8,241098,INE121J01017,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:03.882Z,2024-02-28T12:01:03.882Z,0,,243.67,28-Feb-2024,,
14,65e072007c9755759afcfcff,INDUSTOWER,EQ,N,255.2,240.4,244.0,252.8,253.0,244.65,32290220,8009621240.9,255.2,135.8,117078,INE121J01017,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:04.055Z,2024-02-29T12:01:04.055Z,0,,248.05,29-Feb-2024,,
15,65e1c37f5c02be27622f9abb,INDUSTOWER,EQ,N,264.15,246.45,252.8,263.1,263.4,252.8,37746325,9665463572.7,264.15,135.8,173583,INE121J01017,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:03.347Z,2024-03-01T12:01:03.347Z,0,,256.06,01-Mar-2024,,
16,6592a97f1f3097105c5a1c64,INDUSTOWER,EQ,N,206.35,195.5,198.1,202.75,200.7,199.05,25210453,5124506360.5,206.35,135.15,128592,INE121J01017,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:03.398Z,2024-01-01T12:01:03.398Z,0,,203.27,01-Jan-2024,,
