,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
0,65c613dd2ce7cc3ec0772d36,HDFCBANK,EQ,N,1414.2,1387.0,1392.15,1403.6,1408.0,1403.05,28321062,39717943985.6,1757.5,1380.25,512854,INE040A01034,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:29.049Z,2024-02-09T12:00:29.049Z,0,,1402.42,09-Feb-2024,
1,65ca085d3d2c61c7ee71be65,HDFCBANK,EQ,N,1413.65,1383.35,1399.65,1390.0,1392.4,1403.6,17223906,24025725748.7,1757.5,1380.25,486804,INE040A01034,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:29.068Z,2024-02-12T12:00:29.068Z,0,,1394.91,12-Feb-2024,
2,65cb59dbc77ecab986d0547c,HDFCBANK,EQ,N,1404.35,1384.35,1391.95,1394.45,1391.95,1390.0,28790497,40157678244.65,1757.5,1380.25,445958,INE040A01034,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:27.269Z,2024-02-13T12:00:27.269Z,0,,1394.82,13-Feb-2024,
3,65ccab7eb3b7cee94bb0604c,HDFCBANK,EQ,N,1391.5,1363.55,1376.0,1384.05,1384.95,1394.45,45660405,62700916687.85,1757.5,1363.55,883690,INE040A01034,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:02.155Z,2024-02-14T12:01:02.155Z,0,,1373.2,14-Feb-2024,
4,65cdfcfe0b93c6793ba3e4aa,HDFCBANK,EQ,N,1415.5,1384.35,1385.0,1414.05,1414.65,1384.05,20792472,29162128685.1,1757.5,1363.55,533782,INE040A01034,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:02.538Z,2024-02-15T12:01:02.538Z,0,,1402.53,15-Feb-2024,
5,65cf4e7d61aab0774d35abd0,HDFCBANK,EQ,N,1427.7,1408.45,1423.9,1419.9,1417.05,1414.05,16087871,22812194900.15,1757.5,1363.55,402453,INE040A01034,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:01.876Z,2024-02-16T12:01:01.876Z,0,,1417.97,16-Feb-2024,
6,65d39092c64559bd8f40fc0d,HDFCBANK,EQ,N,1429.0,1415.2,1429.0,1417.1,1419.0,1419.9,17225878,24476880448.95,1757.5,1363.55,296087,INE040A01034,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:02.421Z,2024-02-19T17:32:02.421Z,0,,1420.94,19-Feb-2024,
7,65d4945d64fbe6f723b14812,HDFCBANK,EQ,N,1457.25,1411.8,1415.0,1454.3,1453.0,1417.1,28066754,40502822506.55,1757.5,1363.55,518597,INE040A01034,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:29.007Z,2024-02-20T12:00:29.007Z,0,,1443.09,20-Feb-2024,
8,65d5e5fef1fbe8e7f6d9c9e5,HDFCBANK,EQ,N,1464.0,1435.0,1464.0,1439.15,1436.0,1454.3,22946568,33187313941.5,1757.5,1363.55,493970,INE040A01034,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:02.572Z,2024-02-21T12:01:02.572Z,0,,1446.29,21-Feb-2024,
9,65d7377e42995682861e4176,HDFCBANK,EQ,N,1428.8,1412.2,1417.75,1419.55,1422.0,1439.15,25280441,35892743575.45,1757.5,1363.55,477326,INE040A01034,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:02.502Z,2024-02-22T12:01:02.502Z,0,,1419.78,22-Feb-2024,
10,65da41622fa2c80c60110024,HDFCBANK,EQ,N,1433.9,1418.0,1422.55,1420.6,1419.45,1419.55,14916726,21260419308.0,1757.5,1363.55,335851,INE040A01034,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-24T19:20:02.905Z,2024-02-24T19:20:02.905Z,0,,1425.27,23-Feb-2024,
11,65dc7d5b18353a15cfb099a6,HDFCBANK,EQ,N,1434.85,1413.55,1413.55,1422.3,1421.95,1420.6,11753435,16760578868.05,1757.5,1363.55,381979,INE040A01034,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:00:27.269Z,2024-02-26T12:00:27.269Z,0,,1426.02,26-Feb-2024,
12,65ddcedcdc3d5b40c3c1e76b,HDFCBANK,EQ,N,1426.7,1413.05,1413.55,1420.15,1421.9,1422.3,16043575,22781119940.6,1757.5,1363.55,384714,INE040A01034,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:00:28.965Z,2024-02-27T12:00:28.965Z,0,,1419.95,27-Feb-2024,
13,65df207e3ab4615b76386bb6,HDFCBANK,EQ,N,1424.2,1404.0,1420.15,1409.4,1406.15,1420.15,12660993,17910038294.1,1757.5,1363.55,302672,INE040A01034,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:02.052Z,2024-02-28T12:01:02.052Z,0,,1414.58,28-Feb-2024,
