,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
0,65c613feb16d2a11203bcc57,PATANJALI,EQ,N,1614.0,1564.7,1600.0,1603.8,1599.0,1664.5,1172465,1868219620.85,1713.8,853.5,43620,INE619A01035,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:02.952Z,2024-02-09T12:01:02.952Z,0,,1593.41,09-Feb-2024
1,65ca087e1de075c7ebe81186,PATANJALI,EQ,N,1622.0,1548.0,1600.0,1563.85,1550.0,1603.8,649657,1027987714.3,1713.8,853.5,23602,INE619A01035,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:02.969Z,2024-02-12T12:01:02.969Z,0,,1582.35,12-Feb-2024
2,65cb59fe3328eca8adc585f9,PATANJALI,EQ,N,1560.0,1510.0,1560.0,1538.75,1540.0,1563.85,542926,829572330.4,1713.8,853.5,24188,INE619A01035,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:02.710Z,2024-02-13T12:01:02.710Z,0,,1527.97,13-Feb-2024
3,65ccab7e114f0fc8e2192058,PATANJALI,EQ,N,1578.35,1513.6,1523.05,1572.7,1569.9,1538.75,440598,686331198.5,1713.8,853.5,17615,INE619A01035,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:02.590Z,2024-02-14T12:01:02.590Z,0,,1557.73,14-Feb-2024
4,65cdfcfea24787a92a80df9d,PATANJALI,EQ,N,1607.0,1572.05,1572.05,1601.4,1603.9,1572.7,294748,470273833.65,1713.8,853.5,18552,INE619A01035,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:02.973Z,2024-02-15T12:01:02.973Z,0,,1595.51,15-Feb-2024
5,65cf4e7e2c2e3f1498b00807,PATANJALI,EQ,N,1635.0,1575.1,1615.0,1621.65,1635.0,1601.4,399230,642368153.65,1713.8,853.5,11515,INE619A01035,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:02.180Z,2024-02-16T12:01:02.180Z,0,,1609.02,16-Feb-2024
6,65d3a6e02affe4de647d7a4e,PATANJALI,EQ,N,1687.0,1628.9,1639.9,1674.7,1671.0,1621.65,624574,1039092979.1,1713.8,853.5,27361,INE619A01035,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:12.486Z,2024-02-19T19:07:12.486Z,0,,1663.68,19-Feb-2024
7,65d4947ed2da93536de53083,PATANJALI,EQ,N,1652.0,1602.0,1625.0,1647.5,1650.0,1674.7,884953,1435560289.3,1713.8,853.5,37574,INE619A01035,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:02.775Z,2024-02-20T12:01:02.775Z,0,,1622.19,20-Feb-2024
8,65d5e5feab8622318b86dd3c,PATANJALI,EQ,N,1680.0,1628.0,1660.85,1633.3,1638.0,1647.5,547832,904512992.05,1713.8,853.5,20681,INE619A01035,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:02.816Z,2024-02-21T12:01:02.816Z,0,,1651.08,21-Feb-2024
9,65d7377f26ea36bd130977be,PATANJALI,EQ,N,1652.0,1615.5,1638.4,1638.35,1637.5,1633.3,317748,519926016.4,1713.8,853.5,13246,INE619A01035,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:03.554Z,2024-02-22T12:01:03.554Z,0,,1636.28,22-Feb-2024
10,65d888fe36a4e86c36fe679d,PATANJALI,EQ,N,1659.95,1633.45,1645.05,1647.45,1646.5,1638.35,283547,466912451.6,1713.8,853.5,13584,INE619A01035,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-23T12:01:02.547Z,2024-02-23T12:01:02.547Z,0,,1646.68,23-Feb-2024
11,65dc7d7e5707e970d05a9c96,PATANJALI,EQ,N,1699.7,1630.05,1644.0,1637.1,1632.0,1647.45,587007,975058340.65,1713.8,853.5,22927,INE619A01035,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:01:02.666Z,2024-02-26T12:01:02.666Z,0,,1661.07,26-Feb-2024
12,65ddcefe3610846fc2bdf072,PATANJALI,EQ,N,1645.0,1611.0,1638.0,1622.7,1618.0,1637.1,334002,541761219.75,1713.8,853.5,13546,INE619A01035,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:01:02.845Z,2024-02-27T12:01:02.845Z,0,,1622.03,27-Feb-2024
13,65df207eb16cbb57800ee797,PATANJALI,EQ,N,1612.0,1535.0,1575.05,1577.9,1575.1,1622.7,1720682,2703673661.55,1713.8,853.5,67543,INE619A01035,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:02.864Z,2024-02-28T12:01:02.864Z,0,,1571.28,28-Feb-2024
14,65e071fe7c9755759afcf861,PATANJALI,EQ,N,1574.65,1530.0,1563.2,1537.7,1535.0,1577.9,419510,650786811.6,1713.8,853.5,20425,INE619A01035,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:02.993Z,2024-02-29T12:01:02.993Z,0,,1551.3,29-Feb-2024
15,65e1c37e5c02be27622f95b3,PATANJALI,EQ,N,1574.0,1541.05,1545.5,1566.05,1567.05,1537.7,320332,499692503.55,1713.8,853.5,14397,INE619A01035,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:02.306Z,2024-03-01T12:01:02.306Z,0,,1559.92,01-Mar-2024
16,6592a97ed65750cefa0ec977,PATANJALI,EQ,N,1591.0,1555.25,1574.0,1567.45,1563.95,1575.0,345140,542989900.85,1665.0,853.5,9829,INE619A01035,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:02.620Z,2024-01-01T12:01:02.620Z,0,,1573.25,01-Jan-2024
17,6593fafe477df5351421c1b2,PATANJALI,EQ,N,1575.55,1535.0,1567.45,1563.4,1562.3,1567.45,300649,467861922.4,1665.0,853.5,10731,INE619A01035,2024-01-02,2024-01-01T18:30:00.000Z,2024-01-02T12:01:02.580Z,2024-01-02T12:01:02.580Z,0,,1556.17,02-Jan-2024
18,65954c7f5fafc6a4b205ec68,PATANJALI,EQ,N,1613.0,1552.0,1563.4,1594.55,1590.0,1563.4,1189639,1896739830.4,1665.0,853.5,17250,INE619A01035,2024-01-03,2024-01-02T18:30:00.000Z,2024-01-03T12:01:03.067Z,2024-01-03T12:01:03.067Z,0,,1594.38,03-Jan-2024
19,65969dfe05e0b9eee7e86258,PATANJALI,EQ,N,1628.0,1592.05,1625.0,1601.8,1600.0,1594.55,836148,1345875565.8,1665.0,853.5,21858,INE619A01035,2024-01-04,2024-01-03T18:30:00.000Z,2024-01-04T12:01:02.740Z,2024-01-04T12:01:02.740Z,0,,1609.61,04-Jan-2024
20,6597ef7ec10efb305b158ce8,PATANJALI,EQ,N,1614.95,1575.55,1614.95,1587.3,1585.0,1601.8,376345,599869113.7,1665.0,853.5,10802,INE619A01035,2024-01-05,2024-01-04T18:30:00.000Z,2024-01-05T12:01:02.480Z,2024-01-05T12:01:02.480Z,0,,1593.93,05-Jan-2024
21,659be3feea621d7958ff2dc1,PATANJALI,EQ,N,1614.0,1574.0,1600.0,1599.25,1595.5,1587.3,405296,645912840.8,1665.0,853.5,12592,INE619A01035,2024-01-08,2024-01-07T18:30:00.000Z,2024-01-08T12:01:02.870Z,2024-01-08T12:01:02.870Z,0,,1593.68,08-Jan-2024
22,659d357e84db3a7aed27d5fe,PATANJALI,EQ,N,1713.8,1602.05,1607.0,1684.4,1694.85,1599.25,2523166,4235715338.8,1713.8,853.5,77023,INE619A01035,2024-01-09,2024-01-08T18:30:00.000Z,2024-01-09T12:01:02.349Z,2024-01-09T12:01:02.349Z,0,,1678.73,09-Jan-2024
23,659e86feb7e812fb4027f088,PATANJALI,EQ,N,1711.0,1650.55,1701.0,1664.8,1663.4,1684.4,568452,949994392.45,1713.8,853.5,22040,INE619A01035,2024-01-10,2024-01-09T18:30:00.000Z,2024-01-10T12:01:02.181Z,2024-01-10T12:01:02.181Z,0,,1671.2,10-Jan-2024
24,659fd87eb9681b704da72233,PATANJALI,EQ,N,1682.9,1640.0,1680.0,1646.85,1640.0,1664.8,390511,647447506.65,1713.8,853.5,17186,INE619A01035,2024-01-11,2024-01-10T18:30:00.000Z,2024-01-11T12:01:02.930Z,2024-01-11T12:01:02.930Z,0,,1657.95,11-Jan-2024
25,65a129feae79d4199d80cd2a,PATANJALI,EQ,N,1672.5,1632.0,1645.0,1640.35,1639.45,1646.85,220190,363145003.85,1713.8,853.5,10888,INE619A01035,2024-01-12,2024-01-11T18:30:00.000Z,2024-01-12T12:01:02.259Z,2024-01-12T12:01:02.259Z,0,,1649.23,12-Jan-2024
26,65a5232f394497088445612b,PATANJALI,EQ,N,1654.25,1626.1,1645.0,1636.0,1633.9,1640.35,588179,961060878.75,1713.8,853.5,15111,INE619A01035,2024-01-15,2024-01-14T18:30:00.000Z,2024-01-15T12:21:03.087Z,2024-01-15T12:21:03.087Z,0,,1633.96,15-Jan-2024
27,65a66ffe0dc89412fb13d15c,PATANJALI,EQ,N,1662.95,1586.1,1640.0,1599.9,1601.0,1636.0,554139,896788404.8,1713.8,853.5,24085,INE619A01035,2024-01-16,2024-01-15T18:30:00.000Z,2024-01-16T12:01:02.558Z,2024-01-16T12:01:02.558Z,0,,1618.35,16-Jan-2024
28,65a7c17e3b001ae2ee2bb7df,PATANJALI,EQ,N,1598.0,1560.0,1580.0,1566.2,1570.0,1599.9,1136093,1791566399.05,1713.8,853.5,20427,INE619A01035,2024-01-17,2024-01-16T18:30:00.000Z,2024-01-17T12:01:02.736Z,2024-01-17T12:01:02.736Z,0,,1576.95,17-Jan-2024
29,65a912fec00916544b66cc73,PATANJALI,EQ,N,1578.2,1522.3,1567.0,1559.95,1564.9,1566.2,509993,790610606.15,1713.8,853.5,15893,INE619A01035,2024-01-18,2024-01-17T18:30:00.000Z,2024-01-18T12:01:02.626Z,2024-01-18T12:01:02.626Z,0,,1550.24,18-Jan-2024
