,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
0,65c613df2ce7cc3ec07734b9,JINDALSTEL,EQ,N,776.95,741.85,775.5,761.45,762.5,776.95,1878921,1423872533.0,804.45,503.0,53944,INE749A01030,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:31.089Z,2024-02-09T12:00:31.089Z,0,,757.81,09-Feb-2024,
1,65ca085e3d2c61c7ee71c5fc,JINDALSTEL,EQ,N,770.9,737.35,761.45,743.5,743.9,761.45,1413841,1065506403.35,804.45,503.0,46172,INE749A01030,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:30.648Z,2024-02-12T12:00:30.648Z,0,,753.63,12-Feb-2024,
2,65cb59dcc77ecab986d05bcb,JINDALSTEL,EQ,N,743.0,708.7,743.0,736.55,736.2,743.5,2298299,1674467086.05,804.45,503.0,66609,INE749A01030,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:28.935Z,2024-02-13T12:00:28.935Z,0,,728.57,13-Feb-2024,
3,65ccab7fb3b7cee94bb067da,JINDALSTEL,EQ,N,760.65,720.0,720.0,758.15,760.0,736.55,2320373,1730986067.25,804.45,503.0,61137,INE749A01030,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.712Z,2024-02-14T12:01:03.712Z,0,,745.99,14-Feb-2024,
4,65cdfd000b93c6793ba3ec26,JINDALSTEL,EQ,N,773.95,755.5,763.0,765.2,765.05,758.15,2095811,1605237457.55,804.45,503.0,62724,INE749A01030,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.166Z,2024-02-15T12:01:04.166Z,0,,765.93,15-Feb-2024,
5,65cf4e7f61aab0774d35b354,JINDALSTEL,EQ,N,779.6,766.15,769.0,769.5,766.15,765.2,1192225,921531913.0,804.45,503.0,50419,INE749A01030,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.638Z,2024-02-16T12:01:03.638Z,0,,772.95,16-Feb-2024,
6,65d39094c64559bd8f410300,JINDALSTEL,EQ,N,773.95,757.05,772.0,759.0,762.5,769.5,1242531,949964274.7,804.45,503.0,52600,INE749A01030,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:04.074Z,2024-02-19T17:32:04.074Z,0,,764.54,19-Feb-2024,
7,65d4945e64fbe6f723b14f63,JINDALSTEL,EQ,N,768.0,753.0,763.0,760.0,758.15,759.0,1719670,1307866569.45,804.45,503.0,50938,INE749A01030,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:30.597Z,2024-02-20T12:00:30.597Z,0,,760.53,20-Feb-2024,
8,65d5e600f1fbe8e7f6d9d1f1,JINDALSTEL,EQ,N,785.0,761.85,773.0,771.5,772.0,760.0,3824236,2961588116.9,804.45,503.0,106246,INE749A01030,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.198Z,2024-02-21T12:01:04.198Z,0,,774.43,21-Feb-2024,
9,65d7377f42995682861e48e3,JINDALSTEL,EQ,N,787.5,774.2,777.6,783.7,787.0,771.5,3526557,2754661777.45,804.45,503.0,58140,INE749A01030,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:03.970Z,2024-02-22T12:01:03.970Z,0,,781.12,22-Feb-2024,
10,65da41652fa2c80c601116c4,JINDALSTEL,EQ,N,795.8,784.1,791.5,786.55,786.1,783.7,3093797,2442833748.45,804.45,503.0,49448,INE749A01030,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-24T19:20:05.156Z,2024-02-24T19:20:05.156Z,0,,789.59,23-Feb-2024,
11,65dc7d5d18353a15cfb0b002,JINDALSTEL,EQ,N,787.35,768.0,787.1,771.3,771.1,786.55,1209173,939137224.05,804.45,503.0,25602,INE749A01030,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:00:29.850Z,2024-02-26T12:00:29.850Z,0,,776.68,26-Feb-2024,
12,65ddcedfdc3d5b40c3c1fdb2,JINDALSTEL,EQ,N,785.0,768.8,774.4,776.1,775.0,771.3,1359840,1056859144.75,804.45,503.0,30837,INE749A01030,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:00:31.427Z,2024-02-27T12:00:31.427Z,0,,777.19,27-Feb-2024,
13,65df20803ab4615b763881d2,JINDALSTEL,EQ,N,781.4,752.85,778.05,755.25,757.0,776.1,973881,742140267.75,804.45,503.0,26729,INE749A01030,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:04.527Z,2024-02-28T12:01:04.527Z,0,,762.04,28-Feb-2024,
14,65e0720079a06978a17fca8c,JINDALSTEL,EQ,N,779.6,755.95,758.05,776.25,776.0,755.25,2501678,1924997071.0,804.45,503.0,43250,INE749A01030,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:04.253Z,2024-02-29T12:01:04.253Z,0,,769.48,29-Feb-2024,
15,65e1c381c9980b7546123986,JINDALSTEL,EQ,N,825.0,775.45,780.5,822.85,822.0,776.25,5256259,4249773663.95,825.0,503.0,112055,INE749A01030,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:05.368Z,2024-03-01T12:01:05.368Z,0,,808.52,01-Mar-2024,
16,6592a97f1f3097105c5a1d4c,JINDALSTEL,EQ,N,753.5,741.15,752.0,744.0,742.8,748.1,1153090,862631004.1,767.9,503.0,27391,INE749A01030,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:03.571Z,2024-01-01T12:01:03.571Z,0,,748.1,01-Jan-2024,
17,6593fae6c4132a5d6c5400a9,JINDALSTEL,EQ,N,747.85,730.0,744.0,743.2,741.4,744.0,844656,626303388.65,767.9,503.0,27525,INE749A01030,2024-01-02,2024-01-01T18:30:00.000Z,2024-01-02T12:00:38.658Z,2024-01-02T12:00:38.658Z,0,,741.49,02-Jan-2024,
18,65954c800920b679ebe5a102,JINDALSTEL,EQ,N,741.0,723.45,741.0,732.0,732.2,743.2,1578330,1151918182.55,767.9,503.0,45106,INE749A01030,2024-01-03,2024-01-02T18:30:00.000Z,2024-01-03T12:01:04.508Z,2024-01-03T12:01:04.508Z,0,,729.83,03-Jan-2024,
19,65969de18bc6e5de3ccceeed,JINDALSTEL,EQ,N,751.6,732.95,734.9,744.95,744.5,732.0,1762967,1312746671.95,767.9,503.0,41449,INE749A01030,2024-01-04,2024-01-03T18:30:00.000Z,2024-01-04T12:00:33.777Z,2024-01-04T12:00:33.777Z,0,,744.62,04-Jan-2024,
20,6597ef5f81dced1976cdd906,JINDALSTEL,EQ,N,755.5,730.05,745.0,735.75,737.0,744.95,1749327,1301900229.95,767.9,503.0,41801,INE749A01030,2024-01-05,2024-01-04T18:30:00.000Z,2024-01-05T12:00:31.441Z,2024-01-05T12:00:31.441Z,0,,744.23,05-Jan-2024,
21,659be3de0e4dca342c4d3cab,JINDALSTEL,EQ,N,740.35,715.2,738.95,717.15,717.15,735.75,1313588,951019127.8,767.9,503.0,37264,INE749A01030,2024-01-08,2024-01-07T18:30:00.000Z,2024-01-08T12:00:30.892Z,2024-01-08T12:00:30.892Z,0,,723.99,08-Jan-2024,
22,659d355fcd960f131d88dfe0,JINDALSTEL,EQ,N,736.0,722.1,723.75,728.1,729.0,717.15,1249816,912918517.95,767.9,503.0,38844,INE749A01030,2024-01-09,2024-01-08T18:30:00.000Z,2024-01-09T12:00:31.091Z,2024-01-09T12:00:31.091Z,0,,730.44,09-Jan-2024,
23,659e86de3207e4f9f5291320,JINDALSTEL,EQ,N,733.0,713.75,726.0,731.0,731.0,728.1,1049880,761960682.55,767.9,503.0,41111,INE749A01030,2024-01-10,2024-01-09T18:30:00.000Z,2024-01-10T12:00:30.849Z,2024-01-10T12:00:30.849Z,0,,725.76,10-Jan-2024,
24,659fd85eea2187a7f76e8687,JINDALSTEL,EQ,N,739.7,730.0,734.75,732.45,731.0,731.0,969483,712168163.9,767.9,503.0,24601,INE749A01030,2024-01-11,2024-01-10T18:30:00.000Z,2024-01-11T12:00:30.937Z,2024-01-11T12:00:30.937Z,0,,734.59,11-Jan-2024,
25,65a129ff40ce9096768bd560,JINDALSTEL,EQ,N,741.8,729.1,735.0,735.9,735.6,732.45,999941,737454340.2,767.9,503.0,23340,INE749A01030,2024-01-12,2024-01-11T18:30:00.000Z,2024-01-12T12:01:03.739Z,2024-01-12T12:01:03.739Z,0,,737.5,12-Jan-2024,
26,65a523136b1be37ce45adde8,JINDALSTEL,EQ,N,739.7,726.15,738.3,735.05,737.0,735.9,842890,618250200.45,767.9,503.0,26408,INE749A01030,2024-01-15,2024-01-14T18:30:00.000Z,2024-01-15T12:20:35.843Z,2024-01-15T12:20:35.843Z,0,,733.49,15-Jan-2024,
27,65a66fe4b8ccbcfd4c2a13d6,JINDALSTEL,EQ,N,756.95,729.0,735.65,749.75,749.0,735.05,2676909,1998441292.05,767.9,503.0,57692,INE749A01030,2024-01-16,2024-01-15T18:30:00.000Z,2024-01-16T12:00:36.821Z,2024-01-16T12:00:36.821Z,0,,746.55,16-Jan-2024,
28,65a7c1800a0ab95035070ea6,JINDALSTEL,EQ,N,739.95,718.0,739.95,722.1,723.45,749.75,2797056,2031991188.75,767.9,503.0,70127,INE749A01030,2024-01-17,2024-01-16T18:30:00.000Z,2024-01-17T12:01:04.640Z,2024-01-17T12:01:04.640Z,0,,726.47,17-Jan-2024,
29,65a912df1ba6ed2ab4d22d93,JINDALSTEL,EQ,N,728.2,701.1,722.0,719.7,720.3,722.1,1775563,1271000282.4,767.9,503.0,50090,INE749A01030,2024-01-18,2024-01-17T18:30:00.000Z,2024-01-18T12:00:31.414Z,2024-01-18T12:00:31.414Z,0,,715.83,18-Jan-2024,
30,65aa64bcf173ca68878c2f57,JINDALSTEL,EQ,N,733.0,721.05,725.0,729.25,729.45,719.7,1551868,1128910673.9,767.9,503.0,39608,INE749A01030,2024-01-19,2024-01-18T18:30:00.000Z,2024-01-19T12:02:04.501Z,2024-01-19T12:02:04.501Z,0,,727.45,19-Jan-2024,
31,65abe14431f9ebde198377d7,JINDALSTEL,EQ,N,737.95,726.4,735.0,729.75,729.0,729.25,876767,640808562.85,767.9,503.0,23630,INE749A01030,2024-01-20,2024-01-19T18:30:00.000Z,2024-01-20T15:05:40.163Z,2024-01-20T15:05:40.163Z,0,,730.88,20-Jan-2024,
32,65afaa7ff8104146405a23ff,JINDALSTEL,EQ,N,738.0,692.0,736.0,694.65,695.5,729.75,1346480,955834358.3,767.9,503.0,46747,INE749A01030,2024-01-23,2024-01-22T18:30:00.000Z,2024-01-23T12:01:03.813Z,2024-01-23T12:01:03.813Z,0,,709.88,23-Jan-2024,
33,65b0fbe016e02b4d67f844a5,JINDALSTEL,EQ,N,711.55,687.8,696.35,706.3,707.5,694.65,2874944,2015224474.25,767.9,503.0,102415,INE749A01030,2024-01-24,2024-01-23T18:30:00.000Z,2024-01-24T12:00:32.444Z,2024-01-24T12:00:32.444Z,0,,700.96,24-Jan-2024,
34,65b24d63ed15adb98be7eaa5,JINDALSTEL,EQ,N,719.5,700.35,712.85,716.3,718.0,706.3,1861827,1319091142.2,767.9,503.0,51952,INE749A01030,2024-01-25,2024-01-24T18:30:00.000Z,2024-01-25T12:00:35.326Z,2024-01-25T12:00:35.326Z,0,,708.49,25-Jan-2024,
35,65b79381828d6b352002bd84,JINDALSTEL,EQ,N,733.85,715.0,723.0,730.75,731.1,716.3,2034288,1477568628.55,767.9,503.0,48535,INE749A01030,2024-01-29,2024-01-28T18:30:00.000Z,2024-01-29T12:01:05.316Z,2024-01-29T12:01:05.316Z,0,,726.33,29-Jan-2024,
36,65b8e4df828d6b3520111b58,JINDALSTEL,EQ,N,760.95,731.05,731.05,746.2,748.0,730.75,3228263,2415753218.25,767.9,503.0,88015,INE749A01030,2024-01-30,2024-01-29T18:30:00.000Z,2024-01-30T12:00:31.289Z,2024-01-30T12:00:31.289Z,0,,748.31,30-Jan-2024,
37,65ba3666ae08d26e80aa8e87,JINDALSTEL,EQ,N,763.55,747.0,748.0,757.15,755.35,746.2,1920453,1454611098.45,767.9,503.0,55472,INE749A01030,2024-01-31,2024-01-30T18:30:00.000Z,2024-01-31T12:00:38.658Z,2024-01-31T12:00:38.658Z,0,,757.43,31-Jan-2024,
38,65bb88004e395d0fc998cae5,JINDALSTEL,EQ,N,769.0,732.85,766.75,742.45,742.95,757.15,3539486,2643823896.95,769.0,503.0,76557,INE749A01030,2024-02-01,2024-01-31T18:30:00.000Z,2024-02-01T12:01:04.227Z,2024-02-01T12:01:04.227Z,0,,746.95,01-Feb-2024,
39,65bcd97f0f5bd530f2a205f8,JINDALSTEL,EQ,N,782.2,746.2,747.0,776.0,775.3,742.45,5419790,4152720848.15,782.2,503.0,117253,INE749A01030,2024-02-02,2024-02-01T18:30:00.000Z,2024-02-02T12:01:03.916Z,2024-02-02T12:01:03.916Z,0,,766.21,02-Feb-2024,
40,65c0cf2dab72646911a037ad,JINDALSTEL,EQ,N,781.9,758.05,781.9,763.1,760.1,776.0,3291771,2537632216.45,782.2,503.0,63699,INE749A01030,2024-02-05,2024-02-04T18:30:00.000Z,2024-02-05T12:06:05.351Z,2024-02-05T12:06:05.351Z,0,,770.9,05-Feb-2024,
41,65c21f86982ac8e7199cebe8,JINDALSTEL,EQ,N,784.85,751.1,768.0,781.2,784.2,763.1,2564978,1974630969.65,784.85,503.0,78270,INE749A01030,2024-02-06,2024-02-05T18:30:00.000Z,2024-02-06T12:01:10.044Z,2024-02-06T12:01:10.044Z,0,,769.84,06-Feb-2024,
