,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
0,65c613dd2ce7cc3ec0772ebc,AMBUJACEM,EQ,N,582.25,552.55,564.7,576.2,576.6,563.35,6956624,3980829110.7,586.45,324.3,95072,INE079A01024,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:29.469Z,2024-02-09T12:00:29.469Z,0,,572.24,09-Feb-2024,
1,65ca085d3d2c61c7ee71bfee,AMBUJACEM,EQ,N,587.2,560.25,582.1,563.5,562.0,576.2,3475737,1994476215.35,587.2,324.3,70915,INE079A01024,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:29.441Z,2024-02-12T12:00:29.441Z,0,,573.83,12-Feb-2024,
2,65cb59dbc77ecab986d055f2,AMBUJACEM,EQ,N,570.0,552.5,566.35,568.25,565.85,563.5,2529788,1422292521.5,587.2,324.3,55568,INE079A01024,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:27.602Z,2024-02-13T12:00:27.602Z,0,,562.22,13-Feb-2024,
3,65ccab7eb3b7cee94bb061d1,AMBUJACEM,EQ,N,573.35,559.65,560.15,570.9,570.0,568.25,2094616,1192074906.8,587.2,324.3,32739,INE079A01024,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:02.505Z,2024-02-14T12:01:02.505Z,0,,569.11,14-Feb-2024,
4,65cdfcfe0b93c6793ba3e635,AMBUJACEM,EQ,N,574.8,568.85,573.9,572.25,570.8,570.9,1240706,709182279.95,587.2,324.3,31714,INE079A01024,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:02.878Z,2024-02-15T12:01:02.878Z,0,,571.6,15-Feb-2024,
5,65cf4e7e61aab0774d35ad63,AMBUJACEM,EQ,N,590.65,573.05,573.2,585.1,584.5,572.25,9619487,5603541835.65,590.65,324.3,89818,INE079A01024,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:02.320Z,2024-02-16T12:01:02.320Z,0,,582.52,16-Feb-2024,
6,65d39092c64559bd8f40fd85,AMBUJACEM,EQ,N,594.0,581.9,588.8,584.85,584.4,585.1,3141571,1847237911.6,594.0,324.3,66038,INE079A01024,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:02.786Z,2024-02-19T17:32:02.786Z,0,,588.0,19-Feb-2024,
7,65d4945d64fbe6f723b14997,AMBUJACEM,EQ,N,590.0,579.45,584.85,588.8,588.9,584.85,1867263,1093897508.65,594.0,324.3,45259,INE079A01024,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:29.330Z,2024-02-20T12:00:29.330Z,0,,585.83,20-Feb-2024,
8,65d5e5fef1fbe8e7f6d9cb86,AMBUJACEM,EQ,N,596.7,583.25,591.9,587.8,585.6,588.8,4209055,2489005176.35,596.7,324.3,63854,INE079A01024,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:02.910Z,2024-02-21T12:01:02.910Z,0,,591.35,21-Feb-2024,
9,65d7377e42995682861e42ff,AMBUJACEM,EQ,N,595.0,583.0,593.0,592.75,592.95,587.8,1838366,1081352422.9,596.7,324.3,35860,INE079A01024,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:02.818Z,2024-02-22T12:01:02.818Z,0,,588.21,22-Feb-2024,
10,65da41632fa2c80c601104cd,AMBUJACEM,EQ,N,608.7,587.25,593.8,602.95,602.0,592.75,4824640,2905646582.1,608.7,324.3,84022,INE079A01024,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-24T19:20:03.486Z,2024-02-24T19:20:03.486Z,0,,602.25,23-Feb-2024,
11,65dc7d5b18353a15cfb09e3b,AMBUJACEM,EQ,N,615.25,602.6,602.95,608.6,607.0,602.95,5715227,3492420511.35,615.25,324.3,98786,INE079A01024,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:00:27.787Z,2024-02-26T12:00:27.787Z,0,,611.07,26-Feb-2024,
12,65ddcedddc3d5b40c3c1ec09,AMBUJACEM,EQ,N,612.5,599.0,607.95,603.35,601.9,608.6,3604237,2190038549.4,615.25,324.3,51171,INE079A01024,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:00:29.563Z,2024-02-27T12:00:29.563Z,0,,607.63,27-Feb-2024,
13,65df207e3ab4615b7638705a,AMBUJACEM,EQ,N,606.0,585.1,603.9,589.25,588.0,603.35,2831925,1679130066.75,615.25,324.3,54826,INE079A01024,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:02.652Z,2024-02-28T12:01:02.652Z,0,,592.93,28-Feb-2024,
14,65e071fe79a06978a17fb91c,AMBUJACEM,EQ,N,609.7,584.0,589.25,605.9,605.0,589.25,3263796,1959942895.9,615.25,324.3,50379,INE079A01024,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:02.464Z,2024-02-29T12:01:02.464Z,0,,600.51,29-Feb-2024,
15,65e1c37fc9980b75461226d4,AMBUJACEM,EQ,N,620.0,607.0,608.1,617.6,616.6,605.9,4011709,2466073427.15,620.0,324.3,79037,INE079A01024,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:03.058Z,2024-03-01T12:01:03.058Z,0,,614.72,01-Mar-2024,
16,6592a97e1f3097105c5a176a,AMBUJACEM,EQ,N,539.7,519.8,520.85,534.3,530.2,520.9,4251624,2263094836.25,539.7,315.3,50473,INE079A01024,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:02.408Z,2024-01-01T12:01:02.408Z,0,,532.29,01-Jan-2024,
17,6593fae4c4132a5d6c53faad,AMBUJACEM,EQ,N,537.0,518.5,537.0,530.9,528.65,534.3,2655551,1402926754.35,539.7,315.3,48326,INE079A01024,2024-01-02,2024-01-01T18:30:00.000Z,2024-01-02T12:00:36.981Z,2024-01-02T12:00:36.981Z,0,,528.3,02-Jan-2024,
18,65954c7e0920b679ebe59afa,AMBUJACEM,EQ,N,549.0,528.15,538.45,536.1,535.3,530.9,13711402,7404451134.35,549.0,315.3,176615,INE079A01024,2024-01-03,2024-01-02T18:30:00.000Z,2024-01-03T12:01:02.453Z,2024-01-03T12:01:02.453Z,0,,540.02,03-Jan-2024,
19,65969de08bc6e5de3ccce8f1,AMBUJACEM,EQ,N,554.55,536.75,538.35,549.45,548.0,536.1,6112049,3337001491.4,554.55,315.3,74989,INE079A01024,2024-01-04,2024-01-03T18:30:00.000Z,2024-01-04T12:00:32.565Z,2024-01-04T12:00:32.565Z,0,,545.97,04-Jan-2024,
20,6597ef5d81dced1976cdd2ea,AMBUJACEM,EQ,N,557.9,538.4,550.0,542.35,541.0,549.45,5130749,2821695657.75,557.9,315.3,115561,INE079A01024,2024-01-05,2024-01-04T18:30:00.000Z,2024-01-05T12:00:29.759Z,2024-01-05T12:00:29.759Z,0,,549.96,05-Jan-2024,
21,659be3dd0e4dca342c4d3691,AMBUJACEM,EQ,N,544.25,526.9,544.25,530.2,530.5,542.35,3333769,1778130139.0,557.9,315.3,96227,INE079A01024,2024-01-08,2024-01-07T18:30:00.000Z,2024-01-08T12:00:29.118Z,2024-01-08T12:00:29.118Z,0,,533.37,08-Jan-2024,
22,659d355dcd960f131d88d9d4,AMBUJACEM,EQ,N,538.8,523.25,535.85,525.2,524.6,530.2,2741683,1459159888.5,557.9,315.3,68710,INE079A01024,2024-01-09,2024-01-08T18:30:00.000Z,2024-01-09T12:00:29.498Z,2024-01-09T12:00:29.498Z,0,,532.21,09-Jan-2024,
23,659e86dd3207e4f9f5290d29,AMBUJACEM,EQ,N,528.7,518.25,528.7,526.15,526.45,525.2,1792977,940027622.9,557.9,315.3,54762,INE079A01024,2024-01-10,2024-01-09T18:30:00.000Z,2024-01-10T12:00:29.463Z,2024-01-10T12:00:29.463Z,0,,524.28,10-Jan-2024,
24,659fd85dea2187a7f76e8096,AMBUJACEM,EQ,N,541.95,525.4,529.15,538.25,538.4,526.15,2505937,1337672249.8,557.9,315.3,69757,INE079A01024,2024-01-11,2024-01-10T18:30:00.000Z,2024-01-11T12:00:29.536Z,2024-01-11T12:00:29.536Z,0,,533.8,11-Jan-2024,
25,65a129fe40ce9096768bcf63,AMBUJACEM,EQ,N,544.75,531.1,543.0,532.4,533.35,538.25,2315342,1242487852.1,557.9,315.3,47484,INE079A01024,2024-01-12,2024-01-11T18:30:00.000Z,2024-01-12T12:01:02.473Z,2024-01-12T12:01:02.473Z,0,,536.63,12-Jan-2024,
26,65a523126b1be37ce45ad79b,AMBUJACEM,EQ,N,537.2,526.5,537.0,531.45,533.0,532.4,1838608,978242711.25,557.9,315.3,37756,INE079A01024,2024-01-15,2024-01-14T18:30:00.000Z,2024-01-15T12:20:34.378Z,2024-01-15T12:20:34.378Z,0,,532.06,15-Jan-2024,
27,65a66fe3b8ccbcfd4c2a0dd3,AMBUJACEM,EQ,N,534.95,525.0,533.8,528.7,527.65,531.45,2732941,1447630493.75,557.9,315.3,58226,INE079A01024,2024-01-16,2024-01-15T18:30:00.000Z,2024-01-16T12:00:35.066Z,2024-01-16T12:00:35.066Z,0,,529.7,16-Jan-2024,
28,65a7c17e0a0ab950350708a9,AMBUJACEM,EQ,N,539.35,518.25,528.0,520.55,523.0,528.7,6229815,3286846335.1,557.9,315.3,79488,INE079A01024,2024-01-17,2024-01-16T18:30:00.000Z,2024-01-17T12:01:02.994Z,2024-01-17T12:01:02.994Z,0,,527.6,17-Jan-2024,
29,65a912dd1ba6ed2ab4d227a3,AMBUJACEM,EQ,N,526.95,509.0,522.65,524.15,524.95,520.55,2084710,1085827265.4,557.9,315.3,44360,INE079A01024,2024-01-18,2024-01-17T18:30:00.000Z,2024-01-18T12:00:29.908Z,2024-01-18T12:00:29.908Z,0,,520.85,18-Jan-2024,
30,65aa64baf173ca68878c296c,AMBUJACEM,EQ,N,538.0,525.25,526.85,537.1,537.0,524.15,2661086,1419377066.4,557.9,315.3,51084,INE079A01024,2024-01-19,2024-01-18T18:30:00.000Z,2024-01-19T12:02:02.718Z,2024-01-19T12:02:02.718Z,0,,533.38,19-Jan-2024,
31,65abe14231f9ebde1983727b,AMBUJACEM,EQ,N,546.0,532.1,538.0,540.75,540.0,537.1,2579032,1394261052.25,557.9,315.3,32500,INE079A01024,2024-01-20,2024-01-19T18:30:00.000Z,2024-01-20T15:05:38.732Z,2024-01-20T15:05:38.732Z,0,,540.61,20-Jan-2024,
32,65afaa7ef8104146405a1dec,AMBUJACEM,EQ,N,543.8,517.05,543.8,525.05,524.7,540.75,2682760,1420568288.45,557.9,315.3,80294,INE079A01024,2024-01-23,2024-01-22T18:30:00.000Z,2024-01-23T12:01:02.198Z,2024-01-23T12:01:02.198Z,0,,529.52,23-Jan-2024,
33,65b0fbde16e02b4d67f83e09,AMBUJACEM,EQ,N,531.0,514.5,525.05,527.45,528.0,525.05,3893697,2035514198.3,557.9,315.3,59177,INE079A01024,2024-01-24,2024-01-23T18:30:00.000Z,2024-01-24T12:00:30.969Z,2024-01-24T12:00:30.969Z,0,,522.77,24-Jan-2024,
34,65b24d5fed15adb98be7d55d,AMBUJACEM,EQ,N,566.0,526.35,530.0,560.15,565.05,527.45,8019238,4402003628.25,566.0,315.3,105030,INE079A01024,2024-01-25,2024-01-24T18:30:00.000Z,2024-01-25T12:00:31.729Z,2024-01-25T12:00:31.729Z,0,,548.93,25-Jan-2024,
35,65b7937f828d6b352002b73f,AMBUJACEM,EQ,N,578.9,562.8,570.9,574.1,573.55,560.15,7828638,4482851846.8,578.9,315.3,122789,INE079A01024,2024-01-29,2024-01-28T18:30:00.000Z,2024-01-29T12:01:03.224Z,2024-01-29T12:01:03.224Z,0,,572.62,29-Jan-2024,
36,65b8e4dd828d6b35201115ec,AMBUJACEM,EQ,N,583.95,568.05,574.2,570.85,574.5,574.1,4572466,2638566378.45,583.95,315.3,97886,INE079A01024,2024-01-30,2024-01-29T18:30:00.000Z,2024-01-30T12:00:29.511Z,2024-01-30T12:00:29.511Z,0,,577.06,30-Jan-2024,
37,65ba3664ae08d26e80aa87fc,AMBUJACEM,EQ,N,586.45,547.0,573.4,560.3,559.0,570.85,13741694,7755664964.1,586.45,315.3,207069,INE079A01024,2024-01-31,2024-01-30T18:30:00.000Z,2024-01-31T12:00:36.987Z,2024-01-31T12:00:36.987Z,0,,564.39,31-Jan-2024,
38,65bb87fe4e395d0fc998c4af,AMBUJACEM,EQ,N,569.8,554.05,568.0,565.05,564.9,560.3,6228014,3507727529.3,586.45,315.3,104237,INE079A01024,2024-02-01,2024-01-31T18:30:00.000Z,2024-02-01T12:01:02.282Z,2024-02-01T12:01:02.282Z,0,,563.22,01-Feb-2024,
39,65bcd97e0f5bd530f2a1ffde,AMBUJACEM,EQ,N,572.25,554.55,570.65,557.4,557.25,565.05,3263916,1836619651.35,586.45,315.3,55210,INE079A01024,2024-02-02,2024-02-01T18:30:00.000Z,2024-02-02T12:01:02.647Z,2024-02-02T12:01:02.647Z,0,,562.7,02-Feb-2024,
40,65c0cf2bab72646911a0316e,AMBUJACEM,EQ,N,563.15,551.0,560.0,555.0,555.05,557.4,2366641,1321146430.35,586.45,324.3,47386,INE079A01024,2024-02-05,2024-02-04T18:30:00.000Z,2024-02-05T12:06:03.344Z,2024-02-05T12:06:03.344Z,0,,558.24,05-Feb-2024,
41,65c21f83982ac8e7199ce5cc,AMBUJACEM,EQ,N,568.0,549.95,558.95,566.6,566.5,555.0,2969565,1664346231.8,586.45,324.3,44637,INE079A01024,2024-02-06,2024-02-05T18:30:00.000Z,2024-02-06T12:01:07.869Z,2024-02-06T12:01:07.869Z,0,,560.47,06-Feb-2024,
42,65c370dd9e2fb5b3bd870d7f,AMBUJACEM,EQ,N,575.95,564.3,570.0,568.2,568.0,566.6,2248160,1282573284.85,586.45,324.3,42018,INE079A01024,2024-02-07,2024-02-06T18:30:00.000Z,2024-02-07T12:00:29.746Z,2024-02-07T12:00:29.746Z,0,,570.5,07-Feb-2024,
43,65c4c25cc6253a07401668ea,AMBUJACEM,EQ,N,571.25,559.65,570.0,563.35,562.0,568.2,2089376,1182523815.9,586.45,324.3,41304,INE079A01024,2024-02-08,2024-02-07T18:30:00.000Z,2024-02-08T12:00:28.503Z,2024-02-08T12:00:28.503Z,0,,565.97,08-Feb-2024,
44,65c613dd2ce7cc3ec0772ebc,AMBUJACEM,EQ,N,582.25,552.55,564.7,576.2,576.6,563.35,6956624,3980829110.7,586.45,324.3,95072,INE079A01024,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:29.469Z,2024-02-09T12:00:29.469Z,0,,572.24,09-Feb-2024,
45,655c9bfee0f7393b3a788f01,AMBUJACEM,EQ,N,424.3,419.1,422.4,420.15,420.0,421.5,1003554,422600747.6,598.0,315.3,17975,INE079A01024,2023-11-21,2023-11-20T18:30:00.000Z,2023-11-21T12:01:02.206Z,2023-11-21T12:01:02.206Z,0,,421.1,21-Nov-2023,
46,655ded61c2070797de83502c,AMBUJACEM,EQ,N,421.2,413.25,420.0,414.25,414.3,420.15,1457858,605955575.1,598.0,315.3,22255,INE079A01024,2023-11-22,2023-11-21T18:30:00.000Z,2023-11-22T12:00:33.021Z,2023-11-22T12:00:33.021Z,0,,415.65,22-Nov-2023,
47,655f3efe55ad237b659c7f50,AMBUJACEM,EQ,N,416.75,408.6,416.75,415.6,415.85,414.25,1212949,501618474.65,598.0,315.3,22085,INE079A01024,2023-11-23,2023-11-22T18:30:00.000Z,2023-11-23T12:01:02.052Z,2023-11-23T12:01:02.052Z,0,,413.55,23-Nov-2023,
48,6560907e2ae99d7f07ea9ae0,AMBUJACEM,EQ,N,416.0,411.35,415.95,414.3,415.2,415.6,1929621,797637878.75,598.0,315.3,32343,INE079A01024,2023-11-24,2023-11-23T18:30:00.000Z,2023-11-24T12:01:02.535Z,2023-11-24T12:01:02.535Z,0,,413.37,24-Nov-2023,
49,6565d65be9eecb1f95eeb5fe,AMBUJACEM,EQ,N,435.45,417.25,421.0,431.2,431.0,414.3,7654493,3291533128.9,598.0,315.3,142415,INE079A01024,2023-11-28,2023-11-27T18:30:00.000Z,2023-11-28T12:00:27.158Z,2023-11-28T12:00:27.158Z,0,,430.01,28-Nov-2023,
50,656727db63930729e13ee465,AMBUJACEM,EQ,N,437.3,428.05,435.0,435.65,433.7,431.2,4081524,1769067826.95,598.0,315.3,49934,INE079A01024,2023-11-29,2023-11-28T18:30:00.000Z,2023-11-29T12:00:27.061Z,2023-11-29T12:00:27.061Z,0,,433.43,29-Nov-2023,
51,6568797e6b03706ca2112508,AMBUJACEM,EQ,N,443.0,430.7,436.0,439.25,438.7,435.65,6906477,3024024928.25,598.0,315.3,52745,INE079A01024,2023-11-30,2023-11-29T18:30:00.000Z,2023-11-30T12:01:02.738Z,2023-11-30T12:01:02.738Z,0,,437.85,30-Nov-2023,
52,6569cadbad620f56b2e4edb1,AMBUJACEM,EQ,N,444.0,438.0,444.0,442.0,440.5,439.25,2478791,1093993478.85,598.0,315.3,43513,INE079A01024,2023-12-01,2023-11-30T18:30:00.000Z,2023-12-01T12:00:27.515Z,2023-12-01T12:00:27.515Z,0,,441.34,01-Dec-2023,
53,656dbf5de6239c09b6d2c6a7,AMBUJACEM,EQ,N,475.8,453.25,460.0,474.55,474.5,442.0,13146040,6142161855.6,598.0,315.3,178999,INE079A01024,2023-12-04,2023-12-03T18:30:00.000Z,2023-12-04T12:00:29.557Z,2023-12-04T12:00:29.557Z,0,,467.23,04-Dec-2023,
