,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
0,65c613feb16d2a11203bcbf2,RECLTD,EQ,N,505.85,463.3,503.0,482.4,483.8,509.85,24572692,11775244772.3,524.0,110.45,242700,INE020B01018,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:02.879Z,2024-02-09T12:01:02.879Z,0,,479.2,09-Feb-2024,
1,65ca087e1de075c7ebe8111e,RECLTD,EQ,N,488.75,449.1,482.4,453.55,453.5,482.4,23580970,10898510294.1,524.0,110.45,211391,INE020B01018,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:02.885Z,2024-02-12T12:01:02.885Z,0,,462.17,12-Feb-2024,
2,65cb59fe3328eca8adc58594,RECLTD,EQ,N,468.25,446.0,449.55,464.45,465.0,453.55,14626501,6704012147.4,524.0,110.45,190193,INE020B01018,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:02.629Z,2024-02-13T12:01:02.629Z,0,,458.35,13-Feb-2024,
3,65ccab7e114f0fc8e2191ff9,RECLTD,EQ,N,484.7,453.15,457.0,481.6,483.0,464.45,9168453,4329115765.25,524.0,110.45,136680,INE020B01018,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:02.504Z,2024-02-14T12:01:02.504Z,0,,472.18,14-Feb-2024,
4,65cdfcfea24787a92a80df40,RECLTD,EQ,N,489.4,479.35,485.95,483.35,483.9,481.6,7358984,3558774375.1,524.0,110.45,130903,INE020B01018,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:02.876Z,2024-02-15T12:01:02.876Z,0,,483.6,15-Feb-2024,
5,65cf4e7e2c2e3f1498b007a9,RECLTD,EQ,N,486.95,468.05,486.9,473.65,472.0,483.35,8695716,4129671570.35,524.0,110.45,240677,INE020B01018,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:02.096Z,2024-02-16T12:01:02.096Z,0,,474.91,16-Feb-2024,
6,65d3a6e02affe4de647d79f5,RECLTD,EQ,N,480.65,466.5,475.0,468.1,468.9,473.65,6309404,2992686509.8,524.0,110.75,96069,INE020B01018,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:12.410Z,2024-02-19T19:07:12.410Z,0,,474.32,19-Feb-2024,
7,65d4947ed2da93536de53028,RECLTD,EQ,N,474.4,463.0,468.1,467.2,467.0,468.1,8232269,3853519590.2,524.0,110.75,96798,INE020B01018,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:02.708Z,2024-02-20T12:01:02.708Z,0,,468.1,20-Feb-2024,
8,65d5e5feab8622318b86dcd3,RECLTD,EQ,N,473.7,450.75,467.75,454.0,453.85,467.2,6738300,3099400657.1,524.0,110.75,89171,INE020B01018,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:02.730Z,2024-02-21T12:01:02.730Z,0,,459.97,21-Feb-2024,
9,65d7377f26ea36bd1309775e,RECLTD,EQ,N,463.65,441.35,455.0,461.55,462.1,454.0,9483457,4276528340.9,524.0,110.75,99226,INE020B01018,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:03.457Z,2024-02-22T12:01:03.457Z,0,,450.95,22-Feb-2024,
