,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
0,65c613df2ce7cc3ec07736fe,ABCAPITAL,EQ,N,189.1,181.95,188.0,187.9,187.9,186.95,5282306,981269727.2,199.3,137.0,28124,INE674K01013,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:31.783Z,2024-02-09T12:00:31.783Z,0,,185.77,09-Feb-2024
1,65ca085f3d2c61c7ee71c83d,ABCAPITAL,EQ,N,189.35,179.7,189.35,180.4,179.8,187.9,4709125,862367606.6,199.3,137.0,29880,INE674K01013,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:31.048Z,2024-02-12T12:00:31.048Z,0,,183.13,12-Feb-2024
2,65cb59ddc77ecab986d05e05,ABCAPITAL,EQ,N,181.85,176.15,180.2,180.05,180.2,180.4,5499824,988953070.3,199.3,137.0,23406,INE674K01013,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:29.431Z,2024-02-13T12:00:29.431Z,0,,179.82,13-Feb-2024
3,65ccab80b3b7cee94bb06a24,ABCAPITAL,EQ,N,183.35,176.4,178.0,182.5,182.9,180.05,2183373,393338388.95,199.3,137.0,16767,INE674K01013,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:04.230Z,2024-02-14T12:01:04.230Z,0,,180.15,14-Feb-2024
4,65cdfd000b93c6793ba3ee57,ABCAPITAL,EQ,N,184.0,180.8,184.0,181.3,181.5,182.5,3045234,553992194.35,199.3,137.0,20181,INE674K01013,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.557Z,2024-02-15T12:01:04.557Z,0,,181.92,15-Feb-2024
5,65cf4e8061aab0774d35b590,ABCAPITAL,EQ,N,189.65,181.75,181.75,186.05,185.7,181.3,7120783,1330375543.65,199.3,137.0,48247,INE674K01013,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:04.110Z,2024-02-16T12:01:04.110Z,0,,186.83,16-Feb-2024
6,65d39094c64559bd8f410523,ABCAPITAL,EQ,N,187.4,183.9,187.4,184.55,184.9,186.05,2400128,445446969.8,199.3,137.0,30584,INE674K01013,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:04.528Z,2024-02-19T17:32:04.528Z,0,,185.59,19-Feb-2024
7,65d4945e64fbe6f723b1519a,ABCAPITAL,EQ,N,184.65,182.45,184.55,183.95,183.9,184.55,2599251,477143807.95,199.3,137.0,16261,INE674K01013,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:30.992Z,2024-02-20T12:00:30.992Z,0,,183.57,20-Feb-2024
8,65d5e600f1fbe8e7f6d9d454,ABCAPITAL,EQ,N,186.95,181.9,183.9,182.6,183.0,183.95,3607656,665867608.2,199.3,137.0,26276,INE674K01013,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.688Z,2024-02-21T12:01:04.688Z,0,,184.57,21-Feb-2024
9,65d7378042995682861e4b15,ABCAPITAL,EQ,N,184.95,180.65,183.5,184.5,184.6,182.6,2895471,530881276.6,199.3,137.0,25358,INE674K01013,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.451Z,2024-02-22T12:01:04.451Z,0,,183.35,22-Feb-2024
