,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
0,65c61400b16d2a11203bd22a,ADANIENSOL,EQ,N,1077.15,1037.5,1051.9,1054.7,1054.05,1049.9,2739850,2890513585.2,1319.25,631.5,68392,INE931S01010,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:04.277Z,2024-02-09T12:01:04.277Z,0,,1054.99,09-Feb-2024,,
1,65ca08801de075c7ebe8176a,ADANIENSOL,EQ,N,1096.2,1045.75,1059.0,1069.45,1068.1,1054.7,3927219,4201022830.2,1250.0,631.5,106739,INE931S01010,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:04.152Z,2024-02-12T12:01:04.152Z,0,,1069.72,12-Feb-2024,,
2,65cb59ff3328eca8adc58baa,ADANIENSOL,EQ,N,1078.7,1028.0,1078.7,1044.8,1045.0,1069.45,3427849,3579861323.85,1250.0,631.5,80889,INE931S01010,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:03.951Z,2024-02-13T12:01:03.951Z,0,,1044.35,13-Feb-2024,,
3,65ccab7f114f0fc8e219263f,ADANIENSOL,EQ,N,1064.95,1025.0,1027.05,1036.95,1038.0,1044.8,3245478,3408428834.35,1250.0,631.5,69023,INE931S01010,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.851Z,2024-02-14T12:01:03.851Z,0,,1050.21,14-Feb-2024,,
4,65cdfd00a24787a92a80e569,ADANIENSOL,EQ,N,1066.95,1042.5,1054.7,1052.0,1050.0,1036.95,3334357,3506786120.7,1250.0,631.5,59817,INE931S01010,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.245Z,2024-02-15T12:01:04.245Z,0,,1051.71,15-Feb-2024,,
5,65cf4e7f2c2e3f1498b00dd5,ADANIENSOL,EQ,N,1065.0,1045.55,1056.45,1061.6,1059.7,1052.0,3787369,4004043785.25,1250.0,631.5,60758,INE931S01010,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.369Z,2024-02-16T12:01:03.369Z,0,,1057.21,16-Feb-2024,,
6,65d3a6e12affe4de647d7fa6,ADANIENSOL,EQ,N,1084.95,1061.2,1065.0,1074.45,1075.0,1061.6,3007240,3224066259.75,1250.0,631.5,50678,INE931S01010,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:13.718Z,2024-02-19T19:07:13.718Z,0,,1072.1,19-Feb-2024,,
7,65d4947fd2da93536de5362b,ADANIENSOL,EQ,N,1079.7,1061.0,1079.7,1069.8,1070.0,1074.45,2662527,2848625554.85,1250.0,631.5,41159,INE931S01010,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:03.920Z,2024-02-20T12:01:03.920Z,0,,1069.9,20-Feb-2024,,
8,65d5e600ab8622318b86e37c,ADANIENSOL,EQ,N,1084.0,1055.05,1075.05,1064.8,1062.0,1069.8,3038030,3258874966.55,1250.0,631.5,51884,INE931S01010,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.325Z,2024-02-21T12:01:04.325Z,0,,1072.69,21-Feb-2024,,
9,65d7378026ea36bd13097d7b,ADANIENSOL,EQ,N,1069.9,1052.55,1069.9,1058.9,1058.0,1064.8,2172437,2301729651.7,1250.0,631.5,35752,INE931S01010,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.884Z,2024-02-22T12:01:04.884Z,0,,1059.52,22-Feb-2024,,
