,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
0,65c613df2ce7cc3ec077356d,UBL,EQ,N,1825.15,1745.65,1770.0,1776.75,1766.3,1756.15,691104,1231211348.95,1908.0,1353.5,40492,INE686F01025,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:31.225Z,2024-02-09T12:00:31.225Z,0,,1781.51,09-Feb-2024,
1,65ca085e3d2c61c7ee71c6ad,UBL,EQ,N,1772.3,1710.05,1767.0,1726.9,1726.1,1776.75,301746,526660161.65,1908.0,1353.5,15314,INE686F01025,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:30.772Z,2024-02-12T12:00:30.772Z,0,,1745.38,12-Feb-2024,
2,65cb59ddc77ecab986d05c7c,UBL,EQ,N,1746.25,1708.0,1724.7,1737.75,1733.0,1726.9,186072,322266781.1,1908.0,1353.5,9101,INE686F01025,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:29.060Z,2024-02-13T12:00:29.060Z,0,,1731.95,13-Feb-2024,
3,65ccab7fb3b7cee94bb06895,UBL,EQ,N,1743.15,1718.1,1726.0,1731.5,1734.0,1737.75,78139,135191666.25,1908.0,1353.5,9626,INE686F01025,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.888Z,2024-02-14T12:01:03.888Z,0,,1730.14,14-Feb-2024,
4,65cdfd000b93c6793ba3ecd8,UBL,EQ,N,1771.45,1728.15,1734.0,1763.95,1761.9,1731.5,134566,235719888.55,1908.0,1353.5,10113,INE686F01025,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.289Z,2024-02-15T12:01:04.289Z,0,,1751.7,15-Feb-2024,
5,65cf4e7f61aab0774d35b405,UBL,EQ,N,1777.85,1723.35,1768.3,1733.9,1735.0,1763.95,196409,342573755.7,1908.0,1353.5,16744,INE686F01025,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.757Z,2024-02-16T12:01:03.757Z,0,,1744.19,16-Feb-2024,
6,65d39094c64559bd8f4103ac,UBL,EQ,N,1772.6,1739.05,1748.0,1765.95,1769.5,1733.9,97509,171421354.1,1908.0,1353.5,12505,INE686F01025,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:04.220Z,2024-02-19T17:32:04.220Z,0,,1758.01,19-Feb-2024,
7,65d4945e64fbe6f723b15015,UBL,EQ,N,1765.0,1720.0,1765.0,1729.9,1730.5,1765.95,58705,101978115.0,1908.0,1353.5,6204,INE686F01025,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:30.723Z,2024-02-20T12:00:30.723Z,0,,1737.13,20-Feb-2024,
8,65d5e600f1fbe8e7f6d9d2ac,UBL,EQ,N,1742.0,1712.75,1730.85,1720.1,1716.0,1729.9,67518,116540690.9,1908.0,1353.5,6195,INE686F01025,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.363Z,2024-02-21T12:01:04.363Z,0,,1726.07,21-Feb-2024,
9,65d7378042995682861e4994,UBL,EQ,N,1736.0,1706.15,1720.15,1732.8,1725.3,1720.1,115018,197936216.1,1908.0,1353.5,8509,INE686F01025,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.102Z,2024-02-22T12:01:04.102Z,0,,1720.92,22-Feb-2024,
