,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
0,65c613dd2ce7cc3ec0772f76,TIINDIA,EQ,N,3625.0,3441.15,3625.0,3459.2,3461.0,3507.45,191190,666378003.2,4125.0,2375.0,20433,INE974X01010,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:29.635Z,2024-02-09T12:00:29.635Z,0,,3485.42,09-Feb-2024,
1,65ca085d3d2c61c7ee71c0aa,TIINDIA,EQ,N,3564.0,3430.25,3509.65,3497.15,3449.95,3459.2,137667,479565403.65,4125.0,2375.0,22231,INE974X01010,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:29.578Z,2024-02-12T12:00:29.578Z,0,,3483.52,12-Feb-2024,
2,65cb59dbc77ecab986d056a8,TIINDIA,EQ,N,3529.2,3462.2,3496.0,3494.0,3480.0,3497.15,79406,277408162.65,4125.0,2375.0,15059,INE974X01010,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:27.750Z,2024-02-13T12:00:27.750Z,0,,3493.54,13-Feb-2024,"[{'symbol': 'TIINDIA', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': 'Interim Dividend - Rs 2 Per Share', 'exDate': '13-Feb-2024', 'recDate': '13-Feb-2024', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Tube Investments of India Limited', 'isin': 'INE974X01010', 'ndEndDate': '-', 'caBroadcastDate': None}]"
3,65ccab7eb3b7cee94bb06285,TIINDIA,EQ,N,3508.8,3445.0,3452.0,3497.1,3499.95,3494.0,101905,355426109.2,4125.0,2375.0,18680,INE974X01010,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:02.666Z,2024-02-14T12:01:02.666Z,0,,3487.82,14-Feb-2024,
4,65cdfcff0b93c6793ba3e6e8,TIINDIA,EQ,N,3515.5,3453.0,3514.55,3480.3,3465.0,3497.1,103096,358870184.85,4125.0,2375.0,16529,INE974X01010,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:03.025Z,2024-02-15T12:01:03.025Z,0,,3480.93,15-Feb-2024,
5,65cf4e7e61aab0774d35ae11,TIINDIA,EQ,N,3746.0,3471.25,3489.0,3657.75,3702.3,3480.3,203255,729541172.45,4125.0,2375.0,19665,INE974X01010,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:02.471Z,2024-02-16T12:01:02.471Z,0,,3589.29,16-Feb-2024,
6,65d39092c64559bd8f40fe2a,TIINDIA,EQ,N,3745.0,3633.15,3720.0,3713.15,3676.1,3657.75,99609,368265998.5,4125.0,2375.0,14643,INE974X01010,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:02.937Z,2024-02-19T17:32:02.937Z,0,,3697.12,19-Feb-2024,
7,65d4945d64fbe6f723b14a42,TIINDIA,EQ,N,3740.0,3654.4,3698.25,3723.4,3723.9,3713.15,89736,333325378.3,4125.0,2375.0,15990,INE974X01010,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:29.462Z,2024-02-20T12:00:29.462Z,0,,3714.51,20-Feb-2024,
8,65d5e5fff1fbe8e7f6d9cc4b,TIINDIA,EQ,N,3747.8,3618.0,3730.55,3663.35,3645.0,3723.4,104864,384724665.75,4125.0,2375.0,21314,INE974X01010,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:03.057Z,2024-02-21T12:01:03.057Z,0,,3668.8,21-Feb-2024,
9,65d7377e42995682861e43b2,TIINDIA,EQ,N,3710.5,3567.0,3681.65,3688.55,3670.0,3663.35,113920,414947679.4,4125.0,2375.0,17349,INE974X01010,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:02.956Z,2024-02-22T12:01:02.956Z,0,,3642.45,22-Feb-2024,
10,65da41632fa2c80c601106e6,TIINDIA,EQ,N,3730.0,3605.0,3708.7,3622.65,3608.9,3688.55,98017,357197386.45,4125.0,2375.0,15841,INE974X01010,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-24T19:20:03.689Z,2024-02-24T19:20:03.689Z,0,,3644.24,23-Feb-2024,
11,65dc7d5c18353a15cfb0a052,TIINDIA,EQ,N,3644.0,3552.45,3644.0,3571.7,3570.0,3622.65,76806,275959318.3,4125.0,2422.0,16661,INE974X01010,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:00:28.061Z,2024-02-26T12:00:28.061Z,0,,3592.94,26-Feb-2024,
12,65ddcedddc3d5b40c3c1ee08,TIINDIA,EQ,N,3580.0,3523.25,3571.75,3555.4,3547.0,3571.7,157799,559564463.35,4125.0,2422.0,19634,INE974X01010,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:00:29.758Z,2024-02-27T12:00:29.758Z,0,,3546.06,27-Feb-2024,
13,65df207e3ab4615b7638725a,TIINDIA,EQ,N,3574.75,3510.1,3554.95,3533.5,3510.1,3555.4,297441,1054473171.95,4125.0,2422.0,12496,INE974X01010,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:02.922Z,2024-02-28T12:01:02.922Z,0,,3545.15,28-Feb-2024,
14,65e071fe79a06978a17fbb32,TIINDIA,EQ,N,3559.45,3432.3,3528.4,3488.65,3470.0,3533.5,389585,1359916203.85,4125.0,2422.0,39696,INE974X01010,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:02.670Z,2024-02-29T12:01:02.670Z,0,,3490.68,29-Feb-2024,
15,65e1c37fc9980b754612290a,TIINDIA,EQ,N,3824.8,3510.95,3520.0,3713.9,3719.9,3488.65,296730,1084645241.15,4125.0,2422.0,33414,INE974X01010,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:03.365Z,2024-03-01T12:01:03.365Z,0,,3655.33,01-Mar-2024,
16,6592a97ed65750cefa0ec9e4,TIINDIA,EQ,N,3604.95,3551.1,3575.0,3588.1,3593.0,3541.65,40530,145424884.55,4050.0,2375.0,7566,INE974X01010,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:02.714Z,2024-01-01T12:01:02.714Z,0,,3588.08,01-Jan-2024,
17,6593fafe477df5351421c221,TIINDIA,EQ,N,3609.95,3539.25,3593.8,3602.25,3596.2,3588.1,99399,355445900.1,4050.0,2375.0,13304,INE974X01010,2024-01-02,2024-01-01T18:30:00.000Z,2024-01-02T12:01:02.683Z,2024-01-02T12:01:02.683Z,0,,3575.95,02-Jan-2024,
18,65954c7f5fafc6a4b205ecd6,TIINDIA,EQ,N,3615.0,3483.5,3609.0,3541.85,3498.95,3602.25,191295,674911180.35,4050.0,2375.0,25462,INE974X01010,2024-01-03,2024-01-02T18:30:00.000Z,2024-01-03T12:01:03.177Z,2024-01-03T12:01:03.177Z,0,,3528.12,03-Jan-2024,
19,65969dfe05e0b9eee7e862c8,TIINDIA,EQ,N,3634.5,3496.1,3539.0,3559.65,3548.0,3541.85,450305,1585584598.5,4050.0,2375.0,25110,INE974X01010,2024-01-04,2024-01-03T18:30:00.000Z,2024-01-04T12:01:02.862Z,2024-01-04T12:01:02.862Z,0,,3521.13,04-Jan-2024,
20,6597ef7ec10efb305b158d5e,TIINDIA,EQ,N,3824.0,3559.65,3559.65,3751.05,3740.05,3559.65,441297,1643894174.95,4050.0,2375.0,40526,INE974X01010,2024-01-05,2024-01-04T18:30:00.000Z,2024-01-05T12:01:02.576Z,2024-01-05T12:01:02.576Z,0,,3725.14,05-Jan-2024,
21,659be3ffea621d7958ff2e37,TIINDIA,EQ,N,3775.5,3711.5,3751.05,3770.15,3769.5,3751.05,230616,868055686.8,4050.0,2375.0,20496,INE974X01010,2024-01-08,2024-01-07T18:30:00.000Z,2024-01-08T12:01:03.083Z,2024-01-08T12:01:03.083Z,0,,3764.07,08-Jan-2024,
22,659d357e84db3a7aed27d66d,TIINDIA,EQ,N,3852.0,3751.05,3775.15,3809.6,3788.0,3770.15,225910,855810244.25,4050.0,2375.0,15967,INE974X01010,2024-01-09,2024-01-08T18:30:00.000Z,2024-01-09T12:01:02.491Z,2024-01-09T12:01:02.491Z,0,,3788.28,09-Jan-2024,
