,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
0,65c61400b16d2a11203bd2c5,GODREJPROP,EQ,N,2265.45,2175.35,2232.0,2256.8,2259.95,2216.75,599951,1330346418.05,2453.7,1005.0,34432,INE484J01027,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:04.399Z,2024-02-09T12:01:04.399Z,0,,2217.43,09-Feb-2024
1,65ca08801de075c7ebe81800,GODREJPROP,EQ,N,2297.35,2233.4,2275.0,2259.15,2264.75,2256.8,1276835,2893446854.35,2453.7,1005.0,96295,INE484J01027,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:04.257Z,2024-02-12T12:01:04.257Z,0,,2266.11,12-Feb-2024
2,65cb5a003328eca8adc58c40,GODREJPROP,EQ,N,2285.95,2217.45,2271.8,2279.15,2280.9,2259.15,355382,801367256.65,2453.7,1005.0,29345,INE484J01027,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:04.089Z,2024-02-13T12:01:04.089Z,0,,2254.95,13-Feb-2024
3,65ccab7f114f0fc8e21926dd,GODREJPROP,EQ,N,2329.05,2246.25,2253.05,2314.15,2324.95,2279.15,290461,663891030.6,2453.7,1005.0,23317,INE484J01027,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.961Z,2024-02-14T12:01:03.961Z,0,,2285.65,14-Feb-2024
4,65cdfd00a24787a92a80e603,GODREJPROP,EQ,N,2356.7,2277.8,2328.5,2283.6,2292.0,2314.15,268692,619921373.75,2453.7,1005.0,22036,INE484J01027,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.385Z,2024-02-15T12:01:04.385Z,0,,2307.18,15-Feb-2024
5,65cf4e7f2c2e3f1498b00e6a,GODREJPROP,EQ,N,2324.0,2281.9,2290.0,2302.9,2290.2,2283.6,194019,447293670.2,2453.7,1005.0,15033,INE484J01027,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.477Z,2024-02-16T12:01:03.477Z,0,,2305.41,16-Feb-2024
6,65d3a6e12affe4de647d803a,GODREJPROP,EQ,N,2308.1,2270.0,2302.9,2280.15,2284.55,2302.9,372531,850971149.25,2453.7,1005.0,41748,INE484J01027,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:13.843Z,2024-02-19T19:07:13.843Z,0,,2284.3,19-Feb-2024
7,65d49480d2da93536de536c5,GODREJPROP,EQ,N,2338.4,2269.05,2280.15,2299.4,2297.9,2280.15,515676,1192797710.55,2453.7,1005.0,29768,INE484J01027,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:04.026Z,2024-02-20T12:01:04.026Z,0,,2313.08,20-Feb-2024
8,65d5e600ab8622318b86e41c,GODREJPROP,EQ,N,2369.0,2301.35,2309.5,2343.35,2340.0,2299.4,735873,1723693717.3,2453.7,1005.0,44893,INE484J01027,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.454Z,2024-02-21T12:01:04.454Z,0,,2342.38,21-Feb-2024
9,65d7378026ea36bd13097e13,GODREJPROP,EQ,N,2392.95,2330.0,2346.45,2387.4,2391.7,2343.35,629888,1491670165.15,2453.7,1005.0,41554,INE484J01027,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.999Z,2024-02-22T12:01:04.999Z,0,,2368.15,22-Feb-2024
