,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
0,65c613feb16d2a11203bca1d,TATATECH,EQ,N,1154.4,1098.7,1116.4,1130.3,1133.45,1113.85,1238596,1394063381.9,1400,1071.05,63713,INE142M01025,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:02.475Z,2024-02-09T12:01:02.475Z,0,,1125.52,09-Feb-2024
1,65ca087e1de075c7ebe80f50,TATATECH,EQ,N,1137.0,1106.0,1134.0,1110.4,1110.25,1130.3,618737,692254912.85,1400,1071.05,44371,INE142M01025,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:02.507Z,2024-02-12T12:01:02.507Z,0,,1118.82,12-Feb-2024
2,65cb59fe3328eca8adc583d8,TATATECH,EQ,N,1120.0,1084.6,1120.0,1104.45,1104.7,1110.4,585320,644119326.4,1400,1071.05,45517,INE142M01025,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:02.247Z,2024-02-13T12:01:02.247Z,0,,1100.46,13-Feb-2024
3,65ccab7e114f0fc8e2191e2b,TATATECH,EQ,N,1120.0,1089.25,1093.0,1106.8,1108.8,1104.45,443941,491008906.35,1400,1071.05,31474,INE142M01025,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:02.102Z,2024-02-14T12:01:02.102Z,0,,1106.02,14-Feb-2024
4,65cdfcfea24787a92a80dd65,TATATECH,EQ,N,1119.8,1100.85,1112.95,1107.1,1106.0,1106.8,372945,414572182.05,1400,1071.05,27914,INE142M01025,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:02.413Z,2024-02-15T12:01:02.413Z,0,,1111.62,15-Feb-2024
5,65cf4e7d2c2e3f1498b005d0,TATATECH,EQ,N,1113.95,1101.05,1111.7,1105.85,1110.0,1107.1,377791,417728155.15,1400,1071.05,30623,INE142M01025,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:01.665Z,2024-02-16T12:01:01.665Z,0,,1105.71,16-Feb-2024
6,65d3a6df2affe4de647d7838,TATATECH,EQ,N,1133.05,1107.25,1108.7,1123.25,1123.75,1105.85,697681,783558552.55,1400,1071.05,39191,INE142M01025,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:12.004Z,2024-02-19T19:07:12.004Z,0,,1123.09,19-Feb-2024
7,65d4947ed2da93536de52e57,TATATECH,EQ,N,1167.7,1121.0,1123.75,1152.65,1153.05,1123.25,1872013,2161143029.35,1400,1071.05,73858,INE142M01025,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:02.245Z,2024-02-20T12:01:02.245Z,0,,1154.45,20-Feb-2024
8,65d5e5feab8622318b86dadd,TATATECH,EQ,N,1170.0,1138.25,1165.0,1154.4,1154.3,1152.65,1186147,1370927046.05,1400,1071.05,56098,INE142M01025,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:02.249Z,2024-02-21T12:01:02.249Z,0,,1155.78,21-Feb-2024
9,65d7377e26ea36bd1309758a,TATATECH,EQ,N,1165.05,1142.2,1159.95,1156.75,1155.75,1154.4,552410,637910081.8,1400,1071.05,31122,INE142M01025,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:02.334Z,2024-02-22T12:01:02.334Z,0,,1154.78,22-Feb-2024
10,65d888fe36a4e86c36fe6564,TATATECH,EQ,N,1179.0,1156.25,1161.7,1160.5,1158.8,1156.75,942660,1100051108.35,1400,1071.05,39806,INE142M01025,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-23T12:01:02.043Z,2024-02-23T12:01:02.043Z,0,,1166.96,23-Feb-2024
11,65dc7d7e5707e970d05a9a61,TATATECH,EQ,N,1161.0,1096.25,1160.5,1098.7,1099.95,1160.5,2759041,3057227675.45,1400,1071.05,211865,INE142M01025,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:01:02.220Z,2024-02-26T12:01:02.220Z,0,,1108.08,26-Feb-2024
12,65ddcefe3610846fc2bdee40,TATATECH,EQ,N,1110.1,1073.55,1103.95,1075.75,1075.6,1098.7,1589007,1726545891.1,1400,1071.05,115622,INE142M01025,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:01:02.275Z,2024-02-27T12:01:02.275Z,0,,1086.56,27-Feb-2024
13,65df207eb16cbb57800ee56a,TATATECH,EQ,N,1086.5,1043.0,1080.0,1045.95,1044.95,1075.75,1801058,1902336450.55,1400,1043.0,150300,INE142M01025,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:02.376Z,2024-02-28T12:01:02.376Z,0,,1056.23,28-Feb-2024
