,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
0,65c613df2ce7cc3ec07734e8,ATGL,EQ,N,1049.6,1003.2,1029.0,1023.75,1025.0,1023.1,3710884,3789723136.75,1541.25,522.0,90392,INE399L01023,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:00:31.125Z,2024-02-09T12:00:31.125Z,0,,1021.25,09-Feb-2024,,
1,65ca085e3d2c61c7ee71c62d,ATGL,EQ,N,1061.9,1014.0,1033.7,1025.25,1032.0,1023.75,4800285,4983902391.9,1259.4,522.0,126048,INE399L01023,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:00:30.683Z,2024-02-12T12:00:30.683Z,0,,1038.25,12-Feb-2024,,
2,65cb59dcc77ecab986d05bfc,ATGL,EQ,N,1036.95,986.5,1035.0,1007.8,1009.0,1025.25,3440888,3461746733.55,1259.4,522.0,86555,INE399L01023,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:00:28.969Z,2024-02-13T12:00:28.969Z,0,,1006.06,13-Feb-2024,,
3,65ccab7fb3b7cee94bb0680d,ATGL,EQ,N,1027.3,983.0,983.0,1010.5,1010.0,1007.8,2923474,2956095829.5,1259.4,522.0,73901,INE399L01023,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.747Z,2024-02-14T12:01:03.747Z,0,,1011.16,14-Feb-2024,,
4,65cdfd000b93c6793ba3ec57,ATGL,EQ,N,1033.95,1005.75,1012.0,1007.45,1007.0,1010.5,1426683,1448016599.4,1259.4,522.0,41338,INE399L01023,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:04.200Z,2024-02-15T12:01:04.200Z,0,,1014.95,15-Feb-2024,,
5,65cf4e7f61aab0774d35b385,ATGL,EQ,N,1019.1,1003.0,1012.95,1006.2,1006.3,1007.45,910442,920045862.2,1259.4,522.0,31709,INE399L01023,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:03.672Z,2024-02-16T12:01:03.672Z,0,,1010.55,16-Feb-2024,,
6,65d39094c64559bd8f41032f,ATGL,EQ,N,1029.0,1010.0,1015.55,1011.7,1012.0,1006.2,1021076,1040212170.65,1259.4,522.0,36759,INE399L01023,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T17:32:04.109Z,2024-02-19T17:32:04.109Z,0,,1018.74,19-Feb-2024,,
7,65d4945e64fbe6f723b14f91,ATGL,EQ,N,1018.0,1004.0,1017.0,1012.05,1011.05,1011.7,2592693,2622073695.55,1259.4,522.0,58910,INE399L01023,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:00:30.633Z,2024-02-20T12:00:30.633Z,0,,1011.33,20-Feb-2024,,
8,65d5e600f1fbe8e7f6d9d226,ATGL,EQ,N,1046.0,1011.05,1014.95,1021.05,1019.5,1012.05,4637737,4750357446.8,1259.4,522.0,107584,INE399L01023,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:04.233Z,2024-02-21T12:01:04.233Z,0,,1024.28,21-Feb-2024,,
9,65d7377f42995682861e4915,ATGL,EQ,N,1031.85,1013.45,1030.0,1018.15,1016.0,1021.05,3220687,3285491350.35,1259.4,522.0,65618,INE399L01023,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.004Z,2024-02-22T12:01:04.004Z,0,,1020.12,22-Feb-2024,,
