,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,VWAP
994,SCHAEFFLER,EQ,N,4498.95,4341.0,4351.0,4382.75,4380.0,4365.75,10654,46656264.65,5725.0,3835.5,4721,INE513A01014,2020-03-02,4379.23
996,SCHAEFFLER,EQ,N,4420.55,4311.0,4311.0,4378.15,4379.0,4382.75,5291,23176024.25,5725.0,3835.5,1516,INE513A01014,2020-03-03,4380.27
1000,SCHAEFFLER,EQ,N,4430.0,4310.05,4430.0,4392.4,4400.0,4378.15,11274,49500537.15,5725.0,3835.5,5968,INE513A01014,2020-03-04,4390.68
1006,SCHAEFFLER,EQ,N,4499.5,4352.05,4401.35,4475.25,4475.0,4392.4,3673,16413710.8,5725.0,3835.5,2139,INE513A01014,2020-03-05,4468.75
1007,SCHAEFFLER,EQ,N,4478.0,4325.3,4448.0,4376.4,4370.0,4475.25,3077,13482230.5,5725.0,3835.5,650,INE513A01014,2020-03-06,4381.62
1008,SCHAEFFLER,EQ,N,4477.75,4220.0,4477.75,4348.4,4301.0,4376.4,4913,21186816.45,5725.0,3835.5,2208,INE513A01014,2020-03-09,4312.4
1009,SCHAEFFLER,EQ,N,4465.0,4221.1,4465.0,4289.25,4232.3,4348.4,3284,14225797.55,5725.0,3835.5,788,INE513A01014,2020-03-11,4331.85
1010,SCHAEFFLER,EQ,N,4220.05,3901.35,4140.0,4145.25,4160.0,4289.25,13952,57739003.9,5725.0,3835.5,4976,INE513A01014,2020-03-12,4138.4
1011,SCHAEFFLER,EQ,N,4324.75,3406.0,3670.0,4297.75,4200.0,4145.25,24362,101595325.35,5725.0,3406.0,5746,INE513A01014,2020-03-13,4170.24
1012,SCHAEFFLER,EQ,N,4325.0,4061.1,4300.0,4144.9,4150.0,4297.75,10578,43970518.5,5600.0,3406.0,3472,INE513A01014,2020-03-16,4156.79
1013,SCHAEFFLER,EQ,N,4250.0,4001.55,4062.4,4144.9,4150.0,4144.9,5783,24094384.55,5600.0,3406.0,2551,INE513A01014,2020-03-17,4166.42
1014,SCHAEFFLER,EQ,N,4245.85,3721.0,4154.75,4009.55,4057.95,4144.9,6372,25624751.05,5600.0,3406.0,982,INE513A01014,2020-03-18,4021.46
1015,SCHAEFFLER,EQ,N,4049.95,3553.05,3937.45,4010.05,4000.0,4009.55,8894,33774350.65,5600.0,3406.0,3049,INE513A01014,2020-03-19,3797.43
