,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,VWAP
994,TORNTPOWER,EQ,N,314.3,303.1,304.9,309.3,309.35,302.95,1992380,615582720.35,332.8,231.05,17213,INE813H01021,2020-03-02,308.97
996,TORNTPOWER,EQ,N,322.0,312.0,318.0,318.6,319.6,309.3,1668834,527662010.4,332.8,231.05,15180,INE813H01021,2020-03-03,316.19
1001,TORNTPOWER,EQ,N,322.0,308.4,319.4,314.85,314.0,318.6,1532681,481171404.95,332.8,231.05,14749,INE813H01021,2020-03-04,313.94
1006,TORNTPOWER,EQ,N,321.5,313.45,317.9,316.25,315.1,314.85,1027384,327149541.0,332.8,231.05,10129,INE813H01021,2020-03-05,318.43
1007,TORNTPOWER,EQ,N,317.55,305.3,310.0,314.75,315.1,316.25,974178,305719515.7,332.8,231.05,10673,INE813H01021,2020-03-06,313.82
1008,TORNTPOWER,EQ,N,313.9,303.2,313.9,309.2,308.0,314.75,1798464,552236747.7,332.8,231.05,15159,INE813H01021,2020-03-09,307.06
1009,TORNTPOWER,EQ,N,314.55,305.0,310.5,307.35,307.0,309.2,1646289,507789571.7,332.8,231.05,25443,INE813H01021,2020-03-11,308.44
1010,TORNTPOWER,EQ,N,299.1,280.1,293.1,289.9,290.0,307.35,2498085,723245146.2,332.8,231.05,21439,INE813H01021,2020-03-12,289.52
1011,TORNTPOWER,EQ,N,297.85,231.95,262.6,289.55,287.75,289.9,2466700,687122958.7,332.8,231.05,40713,INE813H01021,2020-03-13,278.56
1012,TORNTPOWER,EQ,N,290.75,269.5,276.5,277.25,275.35,289.55,2066170,586806309.2,332.8,231.05,44017,INE813H01021,2020-03-16,284.01
1013,TORNTPOWER,EQ,N,291.75,273.05,279.0,281.35,281.65,277.25,1067279,304354866.55,332.8,231.05,17866,INE813H01021,2020-03-17,285.17
1014,TORNTPOWER,EQ,N,287.0,274.8,287.0,278.25,278.05,281.35,1306719,365318754.7,332.8,231.05,26375,INE813H01021,2020-03-18,279.57
1015,TORNTPOWER,EQ,N,285.9,261.55,273.0,274.5,272.15,278.25,1547850,424706531.15,332.8,231.05,29412,INE813H01021,2020-03-19,274.38
1016,TORNTPOWER,EQ,N,294.55,263.25,278.5,286.75,287.8,274.5,2575407,709520488.7,332.8,231.05,34375,INE813H01021,2020-03-20,275.5
1017,TORNTPOWER,EQ,N,274.0,243.75,270.5,249.5,246.9,286.75,793699,202557113.2,332.8,231.05,8144,INE813H01021,2020-03-23,255.21
1018,TORNTPOWER,EQ,N,274.95,260.0,260.0,270.65,274.85,249.5,1926162,516565293.0,332.8,231.05,33370,INE813H01021,2020-03-24,268.18
1019,TORNTPOWER,EQ,N,283.8,269.15,271.45,276.8,278.0,270.65,867802,240261773.05,332.8,231.05,12389,INE813H01021,2020-03-25,276.86
1020,TORNTPOWER,EQ,N,292.95,270.45,278.0,286.8,287.0,276.8,1456208,407950526.1,332.8,231.05,17809,INE813H01021,2020-03-26,280.15
1021,TORNTPOWER,EQ,N,298.8,265.0,298.8,271.85,273.25,286.8,1554871,431835931.85,332.8,231.05,31959,INE813H01021,2020-03-27,277.73
1022,TORNTPOWER,EQ,N,275.85,267.8,270.95,274.05,273.25,271.85,708334,193927903.25,332.8,231.05,10697,INE813H01021,2020-03-30,273.78
1023,TORNTPOWER,EQ,N,282.55,269.9,279.0,279.05,280.0,274.05,946099,260705215.55,332.8,231.05,13316,INE813H01021,2020-03-31,275.56
1024,TORNTPOWER,EQ,N,284.25,276.25,280.0,280.95,282.4,279.05,622792,174605931.85,332.8,231.05,10854,INE813H01021,2020-04-01,280.36
1025,TORNTPOWER,EQ,N,282.2,272.65,281.05,278.95,278.55,280.95,369937,102886692.6,332.8,231.05,10882,INE813H01021,2020-04-03,278.12
1026,TORNTPOWER,EQ,N,295.9,280.2,283.0,291.85,293.5,278.95,590633,170458096.45,332.8,231.05,9556,INE813H01021,2020-04-07,288.6
1027,TORNTPOWER,EQ,N,306.5,286.35,295.0,291.85,290.3,291.85,760201,225952956.25,332.8,231.05,12690,INE813H01021,2020-04-08,297.23
1028,TORNTPOWER,EQ,N,299.9,291.1,295.25,294.25,292.55,291.85,876433,258890987.7,332.8,231.05,15215,INE813H01021,2020-04-09,295.39
968,TORNTPOWER,EQ,N,296.7,283.15,294.0,291.0,288.0,294.25,1112160,321860998.45,332.8,231.05,13803,INE813H01021,2020-04-13,289.4
969,TORNTPOWER,EQ,N,314.3,291.0,291.0,297.6,295.05,291.0,2472284,752464653.4,332.8,231.05,40423,INE813H01021,2020-04-15,304.36
970,TORNTPOWER,EQ,N,300.5,292.5,293.25,298.5,297.6,297.6,893203,265530625.55,332.8,231.05,14601,INE813H01021,2020-04-16,297.28
971,TORNTPOWER,EQ,N,309.9,298.5,305.0,301.15,300.4,298.5,2515170,761205960.05,332.8,231.05,25503,INE813H01021,2020-04-17,302.65
972,TORNTPOWER,EQ,N,311.65,295.0,303.7,296.5,296.85,301.15,3464720,1040165899.05,332.8,231.05,18193,INE813H01021,2020-04-20,300.22
973,TORNTPOWER,EQ,N,294.5,289.0,290.0,291.55,290.85,296.5,374093,109175322.0,332.8,231.05,7210,INE813H01021,2020-04-21,291.84
974,TORNTPOWER,EQ,N,298.3,286.3,291.2,297.0,295.0,291.55,908876,267573374.05,332.8,231.05,9807,INE813H01021,2020-04-22,294.4
975,TORNTPOWER,EQ,N,306.05,295.0,299.0,303.6,301.5,297.0,902962,271473324.65,332.8,231.05,14012,INE813H01021,2020-04-23,300.65
976,TORNTPOWER,EQ,N,307.9,296.65,297.5,303.8,304.5,303.6,1349985,411400275.35,332.8,231.05,13674,INE813H01021,2020-04-24,304.74
977,TORNTPOWER,EQ,N,310.2,304.1,309.0,306.0,305.45,303.8,853443,262781774.25,332.8,231.05,11532,INE813H01021,2020-04-27,307.91
978,TORNTPOWER,EQ,N,314.2,305.25,306.95,311.7,313.55,306.0,811500,252915041.0,332.8,231.05,12310,INE813H01021,2020-04-28,311.66
979,TORNTPOWER,EQ,N,326.9,313.55,315.85,322.55,325.0,311.7,1340202,432457940.05,332.8,231.05,23705,INE813H01021,2020-04-29,322.68
980,TORNTPOWER,EQ,N,335.65,325.0,326.0,330.3,331.8,322.55,1555954,514938693.7,335.65,231.05,20676,INE813H01021,2020-04-30,330.95
981,TORNTPOWER,EQ,N,337.9,320.35,322.0,330.75,330.4,330.3,1529970,508179466.8,337.9,231.05,21572,INE813H01021,2020-05-04,332.15
982,TORNTPOWER,EQ,N,338.7,329.15,333.0,330.9,330.5,330.75,1835944,614722879.25,338.7,231.05,22048,INE813H01021,2020-05-05,334.83
983,TORNTPOWER,EQ,N,332.4,325.4,331.25,328.95,329.75,330.9,891703,293120557.35,338.7,231.05,10836,INE813H01021,2020-05-06,328.72
984,TORNTPOWER,EQ,N,332.7,320.5,329.0,322.8,322.75,328.95,977173,317032442.2,338.7,231.05,11973,INE813H01021,2020-05-07,324.44
985,TORNTPOWER,EQ,N,327.55,300.0,325.0,301.75,301.45,322.8,3446053,1066576293.3,338.7,231.05,32432,INE813H01021,2020-05-08,309.51
986,TORNTPOWER,EQ,N,307.2,297.0,302.35,300.8,299.2,301.75,1277846,386368211.1,338.7,231.05,24897,INE813H01021,2020-05-11,302.36
987,TORNTPOWER,EQ,N,304.0,295.6,299.8,299.85,299.0,300.8,1311962,393704320.55,338.7,231.05,16048,INE813H01021,2020-05-12,300.09
988,TORNTPOWER,EQ,N,318.8,300.65,318.8,305.1,307.3,299.85,1768583,538443770.9,338.7,231.05,32717,INE813H01021,2020-05-13,304.45
989,TORNTPOWER,EQ,N,317.8,302.8,307.45,303.85,303.4,305.1,3600023,1120747101.35,338.7,231.05,45493,INE813H01021,2020-05-14,311.32
990,TORNTPOWER,EQ,N,305.95,296.65,305.95,304.6,304.85,303.85,1313785,395177611.55,338.7,231.05,18994,INE813H01021,2020-05-15,300.79
991,TORNTPOWER,EQ,N,306.3,294.35,304.6,296.65,296.0,304.6,1100275,329406956.55,338.7,231.95,14298,INE813H01021,2020-05-18,299.39
992,TORNTPOWER,EQ,N,318.5,291.45,295.0,303.95,306.0,296.65,5819820,1790440848.2,338.7,231.95,53902,INE813H01021,2020-05-19,307.65
993,TORNTPOWER,EQ,N,310.4,300.6,305.0,304.75,305.65,303.95,2199208,671505363.9,338.7,231.95,28212,INE813H01021,2020-05-20,305.34
941,TORNTPOWER,EQ,N,308.15,300.1,307.4,302.3,302.95,304.75,1223435,372015508.65,338.7,231.95,17631,INE813H01021,2020-05-21,304.07
942,TORNTPOWER,EQ,N,311.5,299.35,302.3,300.9,301.7,302.3,2231671,684001161.0,338.7,231.95,31222,INE813H01021,2020-05-22,306.5
943,TORNTPOWER,EQ,N,315.6,297.5,303.8,311.5,312.5,300.9,2184858,670593558.25,338.7,231.95,20637,INE813H01021,2020-05-26,306.93
944,TORNTPOWER,EQ,N,312.95,304.8,312.0,305.85,305.5,311.5,1038328,319674128.2,338.7,231.95,12604,INE813H01021,2020-05-27,307.87
945,TORNTPOWER,EQ,N,310.0,303.0,307.0,305.35,304.85,305.85,763842,233800187.55,338.7,231.95,11086,INE813H01021,2020-05-28,306.08
946,TORNTPOWER,EQ,N,321.75,304.0,305.35,318.45,320.85,305.35,1851956,582880303.5,338.7,231.95,28003,INE813H01021,2020-05-29,314.74
947,TORNTPOWER,EQ,N,328.0,319.8,322.5,321.2,323.0,318.45,1955035,633027102.55,338.7,231.95,19995,INE813H01021,2020-06-01,323.79
948,TORNTPOWER,EQ,N,331.0,321.7,323.95,328.25,327.0,321.2,1116273,365768729.4,338.7,231.95,15400,INE813H01021,2020-06-02,327.67
949,TORNTPOWER,EQ,N,331.0,321.6,328.0,326.1,329.0,328.25,1268995,413385550.95,338.7,231.95,18007,INE813H01021,2020-06-03,325.76
950,TORNTPOWER,EQ,N,330.0,322.1,326.0,325.95,323.85,326.1,631503,205577680.75,338.7,231.95,9374,INE813H01021,2020-06-04,325.54
951,TORNTPOWER,EQ,N,347.6,323.55,327.0,344.55,344.05,325.95,3259284,1104951530.65,347.6,231.95,32677,INE813H01021,2020-06-05,339.02
952,TORNTPOWER,EQ,N,349.95,327.55,349.95,330.35,330.25,344.55,3126145,1060341036.75,349.95,231.95,39476,INE813H01021,2020-06-08,339.18
953,TORNTPOWER,EQ,N,336.75,323.1,330.0,324.45,324.0,330.35,1899239,627649180.6,349.95,231.95,19777,INE813H01021,2020-06-09,330.47
954,TORNTPOWER,EQ,N,332.45,324.0,325.45,331.05,331.3,324.45,774321,255094976.75,349.95,231.95,14856,INE813H01021,2020-06-10,329.44
